Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Dates,Instructor
ANIM_SCI,399,Practicum,01,"",V,ARRGT,ARR ARR,May 10--Jul 30,G Murdoch
ANIM_SCI,504,Special Topics,01,08600,V,ARRGT,ARR ARR,May 10--Jul 30,M Maquivar
ANTH,101,[DIVR] Introduction to Anthropology,01,03671,3,"M,TU,W,TH,F10.30-11.45",WEB ARR,May 10--Jun 18,D Weber
ANTH,101,[DIVR] Introduction to Anthropology,03,03856,3,"M,TU,W,TH,F10.30-11.45",WEB ARR,Jun 21--Jul 30,J Rumberger
ANTH,201,[HUM] Art and Society,01,03855,3,"M,TU,W,TH,F12-13.15",WEB ARR,Jun 21--Jul 30,P Moonkham
ANTH,201,[HUM] Art and Society,02,07023,3,"M,TU,W,TH,F12-13.15",WEB ARR,May 10--Jun 18,E Deelen
ANTH,300,Field Methods,01,"",V,ARRGT,ARR ARR,May 10--Jun 18,K Lokensgard
ANTH,300,Field Methods,02,"",V,ARRGT,ARR ARR,Jun 21--Jul 30,K Lokensgard
ANTH,300,Field Methods,03,"",V,ARRGT,ARR ARR,Jun 21--Jul 30,""
ANTH,316,[DIVR] Gender in Cross Cultural Perspective,01,03857,3,"M,TU,W,TH,F10.30-11.45",WEB ARR,Jun 21--Jul 30,H Macintyre
ANTH,399,Archaeological Field School,01,"",V,ARRGT,ARR ARR,May 10--Jul 30,S Tushingham
ANTH,495,Research Practicum,01,"",V,ARRGT,ARR ARR,Jun 21--Jul 30,K Lokensgard
ANTH,495,Research Practicum,02,"",V,ARRGT,ARR ARR,May 10--Jul 30,K Lokensgard
ANTH,498,Anthropology Internship,01,"",V,ARRGT,ARR ARR,May 10--Jul 30,(multiple)
ANTH,499,Special Problems,01,"",V,ARRGT,ARR ARR,May 10--Jul 30,R Horowitz
ANTH,500,Field Methods,01,03003,V,ARRGT,ARR ARR,May 10--Jul 30,""
ANTH,599,Archaeological Field School,01,"",V,ARRGT,ARR ARR,May 10--Jul 30,S Tushingham
ANTH,600,Special Projects or Independent Study,01,"",V,ARRGT,ARR ARR,May 10--Jul 30,""
ANTH,700,"Master's Research, Thesis, and/or Examination",01,03006,V,ARRGT,ARR ARR,May 10--Jul 30,(multiple)
ANTH,800,"Doctoral Research, Dissertation, and/or Examination",01,03007,V,ARRGT,ARR ARR,May 10--Jul 30,(multiple)
ARCH,510,Summer Graduate Design Studio,01,07722,6,"M,TU,W,TH8-13",WEB ARR,Jun 07--Jul 23,J Abell
ARCH,510,Summer Graduate Design Studio,02,07723,6,"M,TU,W,TH9-14",WEB ARR,May 17--Jul 02,A Rahmani
ARCH,580,Architecture Practicum,01,07640,V,ARRGT,ARR ARR,May 10--Jul 30,O Al-Hassawi
ARCH,580,Architecture Practicum,02,07716,V,ARRGT,ARR ARR,Jul 31--Aug 22,O Al-Hassawi
ATH_T,575,Pharmacology in Athletic Training,01,07537,3,"M,TU,W,TH,F10.45-12.15",SGYM 214A,May 17--Jun 18,K Pietz
ATH_T,595,Leadership and Communication in Athletic Training,01,07538,3,"M,TU,W,TH,F9-10.15",SGYM 214A,May 17--Jun 18,K Hildenbrand
B_A,102,Exploring Careers in Business,01,04088,1,"TU,TH9.10-10",WEB ARR,May 10--Jun 18,M Chapman
B_A,204,Spreadsheets,01,08478,1,"M,TU,W,TH,F10.30-11.45",WEB ARR,May 10--May 21,B Amer
B_A,205,Data Visualization,02,08479,1,"M,TU,W,TH,F10.30-11.45",WEB ARR,May 24--Jun 05,B Amer
B_A,206,Decision Analysis,01,08480,1,"M,TU,W,TH,F10.30-11.45",WEB ARR,Jun 07--Jun 18,B Amer
BIO_ENG,488,Professional Practice Coop/Internship I,01,"",V,ARRGT,ARR ARR,May 10--Jul 30,S Brabb
BIO_ENG,495,Internship in Bioengineering,01,"",V,ARRGT,ARR ARR,May 10--Jul 30,A Vasavada
BIO_ENG,499,Special Problems in Bioengineering,01,"",V,ARRGT,ARR ARR,May 10--Jul 30,(multiple)
BIOLOGY,106,[BSCI] Introductory Biology: Organismal Biology,01,03672,4,"M,TU,W,TH,F12-13.15",WEB ARR,May 10--Jun 18,H Mcisaac
BIOLOGY,106,[BSCI] Introductory Biology: Organismal Biology,01 Lab,03673,0,"TU,TH9-12",WEB ARR,May 10--Jun 18,H Mcisaac
BIOLOGY,106,[BSCI] Introductory Biology: Organismal Biology,02 Lab,03674,0,"TU,TH13.30-16.30",WEB ARR,May 10--Jun 18,H Mcisaac
BIOLOGY,106,[BSCI] Introductory Biology: Organismal Biology,03 Lab,03675,0,"TU,TH18-21",WEB ARR,May 10--Jun 18,H Mcisaac
BIOLOGY,107,[BSCI] Introductory Biology: Cell Biology and Genetics,01,07735,4,"M,TU,W,TH,F10.30-11.20",WEB ARR,May 10--Jul 02,J Hinz
BIOLOGY,107,[BSCI] Introductory Biology: Cell Biology and Genetics,01 Lab,07736,0,"M,W12.30-15.30",WEB ARR,May 10--Jul 02,J Hinz
BIOLOGY,107,[BSCI] Introductory Biology: Cell Biology and Genetics,02 Lab,07737,0,"TU,TH12.30-15.30",WEB ARR,May 10--Jul 02,J Hinz
BIOLOGY,107,[BSCI] Introductory Biology: Cell Biology and Genetics,03 Lab,"",0,ARRGT,ARR ARR,May 10--Jul 30,J Hinz
BIOLOGY,251,Introductory Human Physiology,01,07729,4,"M,TU,W,TH,F9-9.50",WEB ARR,Jun 07--Jul 30,E Johnson
BIOLOGY,251,Introductory Human Physiology,01 Lab,07730,0,"TU,TH14.10-17",WEB ARR,Jun 07--Jul 30,E Johnson
BIOLOGY,251,Introductory Human Physiology,02 Lab,07731,0,"TU,TH10.40-13.30",WEB ARR,Jun 07--Jul 30,E Johnson
BIOLOGY,251,Introductory Human Physiology,03 Lab,07732,0,"TU,TH18-21",WEB ARR,Jun 07--Jul 30,E Johnson
BIOLOGY,495,"Internship in Biology, Botany, and Zoology",01,"",V,ARRGT,ARR ARR,May 10--Jul 30,(multiple)
BIOLOGY,700,"Master's Research, Thesis, and/or Examination",01,03015,V,ARRGT,ARR ARR,May 10--Jul 30,J Brunner
BIOLOGY,800,"Doctoral Research, Dissertation, and/or Examination",01,03016,V,ARRGT,ARR ARR,May 10--Jul 30,(multiple)
BSYSE,700,"Master's Research, Thesis, and/or Examination",01,03017,V,ARRGT,ARR,May 10--Jul 30,(multiple)
BSYSE,800,"Doctoral Research, Dissertation, and/or Examination",01,03019,V,ARRGT,ARR,May 10--Jul 30,(multiple)
CAS,400,End-of-Program Evaluation Portfolio,01,"",1,ARRGT,ARR ARR,May 10--Jul 30,A Rocha
CE,211,Statics,01,07417,3,"M,TU,W,TH,F13.30-15.30",WEB ARR,May 10--Jun 04,S Amarasiri
CE,215,Mechanics of Materials,01,07418,3,"M,TU,W,TH,F10.30-11.30",WEB ARR,Jun 07--Jul 30,J Cheng
CE,302,Introduction to Surveying,01,07420,2,"M,TU,W,TH,F7.30-8.30",SPRK G0045,May 10--May 28,K Olsen
CE,302,Introduction to Surveying,01 Lab,07421,0,"M,TU,W,TH,F8.40-11.10",SLOA 235,May 10--May 28,K Olsen
CE,302,Introduction to Surveying,02 Lab,07422,0,"M,TU,W,TH,F11.30-14",SLOA 235,May 10--May 28,K Olsen
CE,414,Structural Design Loads and Load Paths,01,07423,3,"M,TU,W,TH,F9-11",WEB ARR,May 10--Jun 04,A Manawadu
CE,463,Engineering Administration,01,07419,3,"M,TU,W,TH,F14.10-16.40",WEB ARR,May 10--May 28,R Petersen
CE,488,Professional Practice Coop/Internship I,01,"",V,ARRGT,ARR ARR,May 10--Jul 30,S Brabb
CE,495,Engineering Experience,01,"",V,ARRGT,ARR ARR,May 10--Jul 30,""
CE,543,Advanced Topics in Environmental Engineering Practice,01,"",V,ARRGT,ARR ARR,May 10--Jun 27,T Ginn
CE,600,Special Projects or Independent Study,01,03588,V,ARRGT,ARR ARR,May 10--Jul 30,""
CE,700,"Master's Research, Thesis and/or Examination",01,03199,V,ARRGT,ARR ARR,May 10--Jul 30,(multiple)
CE,702,"Master's Special Problems, Directed Study, and/or Examination",01,03200,V,ARRGT,ARR ARR,May 10--Jul 30,(multiple)
CE,800,"Doctoral Research, Dissertation, and/or Examination",01,03201,V,ARRGT,ARR ARR,May 10--Jul 30,(multiple)
CES,101,[DIVR] Introduction to Comparative Ethnic Studies,01,07701,3,"M,TU,W,TH,F13.30-15",SPRK 327,Jun 28--Jul 30,S Martin
CES,216,Introduction to American Cultural Studies,01,08438,3,"M,TU,W,TH,F10-11.25",WEB ARR,Jun 21--Jul 30,T Carrasco
CHE,201,Chemical Process Principles and Calculations,01,03859,3,"M,TU,W,TH,F10.30-11.45",WEB ARR,Jun 21--Jul 30,S Ha
CHE,461,Introduction to Nuclear Engineering,01,04102,3,"M,TU,W,TH,F16.30-17.45",WEB ARR,Jun 21--Jul 30,D Koch
CHE,488,Professional Practice Coop/Internship I,01,"",V,ARRGT,ARR ARR,May 10--Jul 30,S Brabb
CHE,495,Chemical Engineering Internship,01,"",2,ARRGT,ARR ARR,May 10--Jul 30,""
CHE,499,Special Problems,01,"",V,ARRGT,ARR ARR,May 10--Jul 30,(multiple)
CHE,700,"Master's Research, Thesis, and/or Examination",01,03022,V,ARRGT,ARR,May 10--Jul 30,(multiple)
CHE,702,"Master's Special Problems, Directed Study, and/or Examination",01,03023,V,ARRGT,ARR ARR,May 10--Jul 30,J Petersen
CHE,800,"Doctoral Research, Dissertation, and/or Examination",01,03024,V,ARRGT,ARR ARR,May 10--Jul 30,(multiple)
CHEM,101,[PSCI] Introduction to Chemistry,01,03954,4,"M,TU,W,TH,F10-11",WEB ARR,May 10--Jun 27,D Pope
CHEM,101,[PSCI] Introduction to Chemistry,01 Lab,03955,0,"TU,TH12-12.50",WEB ARR,May 10--Jun 27,D Pope
CHEM,101,[PSCI] Introduction to Chemistry,02 Lab,03956,0,"TU,TH12-12.50",WEB ARR,May 10--Jun 27,D Pope
CHEM,101,[PSCI] Introduction to Chemistry,03 Lab,03957,0,"TU,TH12-12.50",WEB ARR,May 10--Jun 27,D Pope
CHEM,102,Chemistry Related to Life Sciences,01,03958,4,"M,TU,W,TH,F10-10.50",WEB ARR,Jun 28--Aug 15,D Storfer
CHEM,102,Chemistry Related to Life Sciences,01 Lab,03959,0,"TU,TH12-12.50",WEB ARR,Jun 28--Aug 15,""
CHEM,102,Chemistry Related to Life Sciences,02 Lab,03960,0,"TU,TH12-12.50",WEB ARR,Jun 28--Aug 15,""
CHEM,105,[PSCI] Principles of Chemistry I,01,03961,4,"M,TU,W,TH,F10.30-11.35",WEB ARR,May 10--Jun 27,""
CHEM,105,[PSCI] Principles of Chemistry I,01 Lab,03962,0,"TU,TH12-12.50",WEB ARR,May 10--Jun 27,""
CHEM,105,[PSCI] Principles of Chemistry I,02 Lab,03963,0,"TU,TH12-12.50",WEB ARR,May 10--Jun 27,""
CHEM,106,Principles of Chemistry II,01,03964,4,"M,TU,W,TH,F10.30-11.35",WEB ARR,Jun 28--Aug 15,K Nishida
CHEM,106,Principles of Chemistry II,01 Lab,03965,0,"TU,TH13-13.50",WEB ARR,Jun 28--Aug 15,""
CHEM,106,Principles of Chemistry II,02 Lab,03966,0,"TU,TH13-13.50",WEB ARR,Jun 28--Aug 15,""
CHEM,345,Organic Chemistry I,01,03968,4,"M,TU,W,TH,F10.30-11.35",WEB ARR,May 10--Jun 27,A Burt
CHEM,345,Organic Chemistry I,01 Lab,03969,0,"W,TH12-14.45",WEB ARR,May 10--Jun 27,""
CHEM,345,Organic Chemistry I,02 Lab,03970,0,"W,TH12-14.45",WEB ARR,May 10--Jun 27,""
CHEM,345,Organic Chemistry I,03 Lab,03971,0,"W,TH12-14.45",WEB ARR,May 10--Jun 27,""
CHEM,348,Organic Chemistry II and Problem Solving,01,03973,4,"M,TU,W,TH,F10.30-11.35",WEB ARR,Jun 28--Aug 15,N Holloran
CHEM,348,Organic Chemistry II and Problem Solving,01 Lab,03974,0,"TU,W13-15",WEB ARR,Jun 28--Aug 15,""
CHEM,348,Organic Chemistry II and Problem Solving,02 Lab,03975,0,"TU,W13-15",WEB ARR,Jun 28--Aug 15,""
CHEM,348,Organic Chemistry II and Problem Solving,03 Lab,03985,0,"TU,W13-15",WEB ARR,Jun 28--Aug 15,""
CHEM,700,"Master's Research, Thesis, and/or Examination",01,03027,V,ARRGT,ARR ARR,May 10--Jul 30,(multiple)
CHEM,702,"Master's Special Problems, Directed Study, and/or Examination",01,03028,V,ARRGT,ARR ARR,May 10--Jul 30,(multiple)
CHEM,800,"Doctoral Research, Dissertation, and/or Examination",01,"",V,ARRGT,ARR ARR,May 10--Aug 15,(multiple)
COM,495,Communication Professional Internship,01,"",V,ARRGT,ARR,May 10--Jul 30,A Schweigert
COM,497,Practicum in Communication,01,"",V,ARRGT,"",May 10--Jul 30,A Schweigert
COM,499,Special Problems,01,"",V,ARRGT,ARR ARR,May 10--Jul 30,""
COM,600,Special Projects or Independent Study,01,03031,V,ARRGT,"",May 10--Jul 30,""
COM,700,"Master's Research, Thesis, and/or Examination",01,03032,V,ARRGT,ARR ARR,May 10--Jul 30,""
COM,800,"Doctoral Research, Dissertation, and/or Examination",01,03034,V,ARRGT,ARR ARR,May 10--Jul 30,""
COUN_PSY,597,Counseling Psychology Internship,01,04066,V,ARRGT,ARR,May 10--Jul 30,B Mcneill
COUN_PSY,600,Special Projects or Independent Study,01,03036,V,ARRGT,ARR,May 10--Jul 30,(multiple)
COUN_PSY,800,"Doctoral Research, Dissertation, and/or Examination",01,03037,V,ARRGT,ARR,May 10--Jul 30,""
CPT_S,121,Program Design and Development C/C++,01,07644,4,"M,TU,W,TH,F10.55-11.45",WEB ARR,Jun 07--Jul 30,B Zeng
CPT_S,121,Program Design and Development C/C++,01 Lab,07645,0,"TU,TH12-14.40",WEB ARR,Jun 07--Jul 30,B Zeng
CPT_S,122,Data Structures C/C++,01,03995,4,"M,TU,W,TH,F10.55-11.45",WEB ARR,Jun 07--Jul 30,A O'fallon
CPT_S,122,Data Structures C/C++,01 Lab,03996,0,"TU,TH12-14.40",WEB ARR,Jun 07--Jul 30,A O'fallon
CPT_S,427,Computer Security,01,07931,3,"M,TU,W,TH,F14.10-15",WEB ARR,Jun 07--Jul 30,A Jillepalli
CPT_S,430,Numerical Analysis,02,08520,3,"M,TU,W,TH10.10-11.25",WEB ARR,May 10--Jun 18,S Lapin
CPT_S,488,Professional Practice Coop/Internship I,01,"",V,ARRGT,ARR ARR,May 10--Jul 30,S Brabb
CPT_S,499,Special Problems,02,"",V,ARRGT,ARR ARR,May 10--Jul 30,D Cook
CPT_S,527,Computer Security,02,08454,3,"M,TU,W,TH,F14.10-15",WEB ARR,Jun 07--Jul 30,A Jillepalli
CPT_S,530,Numerical Analysis,02,08521,3,"M,TU,W,TH10.10-11.25",WEB ARR,May 10--Jun 18,S Lapin
CPT_S,595,Directed Study in Computer Science,01,"",V,ARRGT,ARR ARR,May 10--Jul 30,""
CPT_S,600,Special Projects or Independent Study,01,03040,V,ARRGT,ARR ARR,May 10--Jul 30,""
CPT_S,700,"Master's Research, Thesis, and/or Examination",01,03041,V,ARRGT,ARR ARR,May 10--Jul 30,(multiple)
CPT_S,702,"Master's Special Problems, Directed Study, and/or Examination",01,03042,V,ARRGT,ARR ARR,May 10--Jul 30,(multiple)
CPT_S,800,"Doctoral Research, Dissertation, and/or Examination",01,03043,V,ARRGT,ARR ARR,May 10--Jul 30,(multiple)
CRM_J,381,Crime and Justice in the Movies,01,07749,3,"M,TU,W,TH12-15",WEB ARR,May 09--Jun 04,M Miller
CRM_J,381,Crime and Justice in the Movies,01 Lab,07750,0,ARRGT,ARR ARR,May 09--Jun 04,M Miller
CRM_J,800,"Doctoral Research, Dissertation, and/or Examination",01,07753,V,ARRGT,ARR ARR,May 10--Jul 30,(multiple)
CROP_SCI,495,Research Experience,01,"",V,ARRGT,ARR ARR,May 10--Jul 30,""
CROP_SCI,498,Professional Internship,01,"",V,ARRGT,ARR ARR,May 10--Jul 30,A Carter
CROP_SCI,499,Special Problems,01,"",V,ARRGT,"",May 10--Jul 30,""
CROP_SCI,600,Special Projects or Independent Study,01,"",V,ARRGT,ARR ARR,May 10--Jul 30,""
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",01,03056,V,ARRGT,ARR ARR,May 10--Jul 30,I Burke
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",02,03263,V,ARRGT,ARR ARR,May 10--Jul 30,K Campbell
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",03,03264,V,ARRGT,ARR ARR,May 10--Jul 30,A Carter
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",04,03265,V,ARRGT,ARR ARR,May 10--Jul 30,C Coyne
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",05,03266,V,ARRGT,ARR ARR,May 10--Jul 30,L Carpenter-Boggs
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",06,03267,V,ARRGT,ARR ARR,May 10--Jul 30,K Gill
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",07,03268,V,ARRGT,ARR ARR,May 10--Jul 30,""
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",08,03269,V,ARRGT,ARR ARR,May 10--Jul 30,P Jacoby
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",09,03270,V,ARRGT,ARR ARR,May 10--Jul 30,S Jones
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",10,03271,V,ARRGT,ARR ARR,May 10--Jul 30,D Lyon
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",11,03272,V,ARRGT,ARR ARR,May 10--Jul 30,R Mcgee
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",12,03273,V,ARRGT,ARR ARR,May 10--Jul 30,P Miklas
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",14,03275,V,ARRGT,ARR ARR,May 10--Jul 30,C Morris
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",15,03276,V,ARRGT,ARR ARR,May 10--Jul 30,K Murphy
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",16,03277,V,ARRGT,ARR ARR,May 10--Jul 30,M Neff
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",17,03499,V,ARRGT,ARR ARR,May 10--Jul 30,M Pumphrey
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",18,03500,V,ARRGT,ARR ARR,May 10--Jul 30,K Sanguinet
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",19,03501,V,ARRGT,ARR ARR,May 10--Jul 30,Z Zhang
CROP_SCI,702,"Master's Special Problems, Directed Study, and/or Examination",01,03057,V,ARRGT,"",May 10--Jul 30,""
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",01,03058,V,ARRGT,ARR ARR,May 10--Jul 30,I Burke
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",02,03278,V,ARRGT,ARR ARR,May 10--Jul 30,K Campbell
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",03,03279,V,ARRGT,ARR ARR,May 10--Jul 30,A Carter
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",04,03280,V,ARRGT,ARR ARR,May 10--Jul 30,""
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",05,03281,V,ARRGT,ARR ARR,May 10--Jul 30,K Gill
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",07,03283,V,ARRGT,ARR ARR,May 10--Jul 30,S Hulbert
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",08,03284,V,ARRGT,ARR ARR,May 10--Jul 30,P Jacoby
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",09,03285,V,ARRGT,ARR ARR,May 10--Jul 30,S Jones
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",10,03286,V,ARRGT,ARR ARR,May 10--Jul 30,D Lyon
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",11,03287,V,ARRGT,ARR ARR,May 10--Jul 30,R Mcgee
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",12,03288,V,ARRGT,ARR ARR,May 10--Jul 30,P Miklas
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",14,03290,V,ARRGT,ARR ARR,May 10--Jul 30,C Morris
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",15,03291,V,ARRGT,ARR ARR,May 10--Jul 30,K Murphy
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",16,03292,V,ARRGT,ARR ARR,May 10--Jul 30,M Neff
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",17,03293,V,ARRGT,ARR ARR,May 10--Jul 30,(multiple)
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",18,03294,V,ARRGT,ARR ARR,May 10--Jul 30,K Sanguinet
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",19,03502,V,ARRGT,ARR ARR,May 10--Jul 30,Z Zhang
CSSTE,800,"Doctoral Research, Dissertation, and/or Examination",01,03578,V,ARRGT,ARR ARR,May 10--Jul 30,(multiple)
CST_M,252,Construction Administration and Documentation,01,"",4,"M,TU,W,TH12-14.45",WEB ARR,May 10--Jun 18,R Cherf
CST_M,252,Construction Administration and Documentation,01 Lab,03750,0,ARRGT,ARR,May 10--Jun 18,R Cherf
CST_M,370,Estimating I,01,"",3,"M,TU,W,TH9-11.45",WEB ARR,May 10--Jun 18,J Peschel
CST_M,370,Estimating I,01 Lab,03752,0,ARRGT,ARR ARR,May 10--Jun 18,J Peschel
CST_M,462,Planning and Scheduling,01,"",3,"M,TU,W,TH9-11.45",WEB ARR,Jun 21--Jul 30,R Cherf
CST_M,462,Planning and Scheduling,01 Lab,"",0,ARRGT,ARR ARR,Jun 21--Jul 30,R Cherf
DTC,335,3D Digital Animation,01,03688,3,"M,TU,W,TH,F10.10-11",SPRK 210,May 10--Jun 18,J Riddle
DTC,335,3D Digital Animation,01 Lab,03689,0,"M,TU,W,TH,F11.10-12",SPRK 210,May 10--Jun 18,J Riddle
DTC,498,Internship,01,"",V,ARRGT,ARR ARR,May 10--Jul 30,R Gregory
E_E,261,Electrical Circuits I,01,07571,3,"M,TU,W,TH13.30-14.45",WEB ARR,Jun 28--Aug 15,J Murray
E_E,262,Electrical Circuits Laboratory I,01,07572,1,"TU,TH15-17.50",WEB ARR,Jun 28--Aug 15,J Murray
E_E,488,Professional Practice Coop/Internship I,01,"",V,ARRGT,ARR ARR,May 10--Jul 30,S Brabb
E_E,595,Directed Study in Electrical Engineering,01,"",V,ARRGT,ARR ARR,May 10--Jul 30,S Brabb
E_E,700,"Master's Research, Thesis, and/or Examination",01,03063,V,ARRGT,ARR ARR,May 10--Jul 30,(multiple)
E_E,702,"Master's Special Problems, Directed Study, and/or Examination",01,03064,V,ARRGT,ARR,May 10--Jul 30,(multiple)
E_E,800,"Doctoral Research, Dissertation, and/or Examination",01,03065,V,ARRGT,ARR ARR,May 10--Jul 30,(multiple)
ECONS,101,[SSCI] Fundamentals of Microeconomics,01,03690,3,"M,TU,W,TH,F13.30-14.45",WEB ARR,May 10--Jun 18,A Murray
ECONS,101,[SSCI] Fundamentals of Microeconomics,02,03868,3,"M,TU,W,TH,F9-10.15",WEB ARR,Jun 21--Jul 30,K Garcia
ECONS,102,[SSCI] Fundamentals of Macroeconomics,01,03691,3,"M,TU,W,TH,F10.30-11.45",WEB ARR,May 10--Jun 18,M Mahoney
ECONS,102,[SSCI] Fundamentals of Macroeconomics,02,03869,3,"M,TU,W,TH,F12-13.15",WEB ARR,Jun 21--Jul 30,A G C
