Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Dates,Instructor
B_A,599,Strategic Planning for Personal and Program Success,01,01064,1,ARRGT,ARR ARR,Aug 22--Sep 25,D Mundell
B_A,599,Strategic Planning for Personal and Program Success,02,01065,1,ARRGT,ARR ARR,Aug 22--Sep 25,D Mundell
B_A,599,Strategic Planning for Personal and Program Success,09,01267,1,ARRGT,ARR ARR,Oct 03--Nov 06,D Mundell
B_A,599,Strategic Planning for Personal and Program Success,17,01275,1,ARRGT,ARR ARR,Nov 07--Dec 11,D Mundell
B_A,599,Strategic Planning for Personal and Program Success,25,"",1,ARRGT,ARR ARR,Aug 22--Dec 11,R Liu
B_A,600,"Beyond the MBA: Applications of Principles, Theory, and Practice",01,01072,1,ARRGT,ARR ARR,Aug 22--Oct 09,A Howard
B_A,600,"Beyond the MBA: Applications of Principles, Theory, and Practice",09,01080,1,ARRGT,ARR ARR,Oct 17--Dec 11,A Howard
B_A,600,"Beyond the MBA: Applications of Principles, Theory, and Practice",10,01081,1,ARRGT,ARR ARR,Oct 17--Dec 11,A Howard
B_A,600,"Beyond the MBA: Applications of Principles, Theory, and Practice",11,01082,1,ARRGT,ARR ARR,Oct 17--Dec 11,A Howard
B_A,600,"Beyond the MBA: Applications of Principles, Theory, and Practice",12,01083,1,ARRGT,ARR ARR,Oct 17--Dec 11,A Howard
B_A,600,"Beyond the MBA: Applications of Principles, Theory, and Practice",17,"",1,ARRGT,ARR ARR,Nov 07--Dec 11,R Moser
B_A,600,"Beyond the MBA: Applications of Principles, Theory, and Practice",18,"",1,ARRGT,ARR ARR,Nov 07--Dec 11,R Moser
B_LAW,210,Law and the Legal Environment of Business,01,12601,3,ARRGT,ARR ARR,Aug 22--Oct 09,S Bergstedt
B_LAW,210,Law and the Legal Environment of Business,02,12604,3,ARRGT,ARR ARR,Aug 22--Oct 09,S Bergstedt
B_LAW,210,Law and the Legal Environment of Business,04,"",3,ARRGT,ARR ARR,Jul 04--Sep 16,S Bergstedt
B_LAW,210,Law and the Legal Environment of Business,05,"",3,ARRGT,ARR ARR,Oct 03--Dec 16,S Bergstedt
BIOLOGY,102,[BSCI] General Biology,01,12700,4,ARRGT,ARR ARR,Aug 22--Dec 09,L Cook
BIOLOGY,102,[BSCI] General Biology,01 Lab,12701,0,ARRGT,ARR ARR,Aug 22--Dec 09,L Cook
BIOLOGY,105,General Biology Laboratory,01,12702,1,ARRGT,ARR ARR,Aug 22--Dec 09,L Cook
BIOLOGY,106,[BSCI] Introductory Biology: Organismal Biology,01,16501,4,ARRGT,ARR ARR,Aug 22--Dec 09,H Mcisaac
BIOLOGY,106,[BSCI] Introductory Biology: Organismal Biology,01 Lab,16502,0,ARRGT,ARR ARR,Aug 22--Dec 09,H Mcisaac
BIOLOGY,140,[BSCI] Introduction to Nutritional Science,01,12703,3,ARRGT,ARR ARR,Aug 22--Dec 09,L Cook
BIOLOGY,220,Medical Terminology,01,12757,2,ARRGT,ARR ARR,Aug 22--Dec 09,G Gakhar
BIOLOGY,301,General Genetics,01,12688,4,ARRGT,ARR ARR,Aug 22--Dec 09,N Mccabe
BIOLOGY,333,[BSCI] Human Nutrition and Health,01,16500,3,ARRGT,ARR ARR,Aug 22--Dec 09,L Cook
BIOLOGY,354,Human Anatomy for Health Occupations,01,12871,4,ARRGT,ARR ARR,Aug 22--Dec 09,K Biggs
BIOLOGY,354,Human Anatomy for Health Occupations,01 Lab,12872,0,ARRGT,ARR ARR,Aug 22--Dec 09,K Biggs
BIOLOGY,393,[M] Professional Communications in Biology,01,12763,2,ARRGT,ARR ARR,Aug 22--Dec 09,L Cook
BIOLOGY,401,[CAPS] [M] Plants and People,01,12840,3,ARRGT,ARR ARR,Aug 22--Dec 09,K Johnson
BIOLOGY,405,Principles of Organic Evolution,01,16624,3,ARRGT,ARR ARR,Aug 22--Dec 09,H Mcisaac
CAS,497,Internship,01,16713,V,ARRGT,ARR ARR,Aug 22--Dec 09,K Jennings
CES,271,[HUM] Native Music of North America,01,12769,3,ARRGT,ARR ARR,Aug 22--Dec 09,M Parkhurst
COM,101,[SSCI] Media and Society,01,12948,3,ARRGT,ARR ARR,Aug 22--Dec 09,R Taflinger
COM,101,[SSCI] Media and Society,04,14636,3,ARRGT,ARR ARR,Dec 17--Jan 08,R Taflinger
COM,102,[COMM] Public Speaking in the Digital Age,01,12932,3,ARRGT,ARR ARR,Aug 22--Dec 09,I Haider
COM,102,[COMM] Public Speaking in the Digital Age,02,12945,3,ARRGT,ARR ARR,Aug 22--Dec 09,I Haider
COM,102,[COMM] Public Speaking in the Digital Age,03,12951,3,ARRGT,ARR ARR,Aug 22--Dec 09,I Haider
COM,102,[COMM] Public Speaking in the Digital Age,04,12979,3,ARRGT,ARR ARR,Aug 22--Dec 09,C Curtis
COM,102,[COMM] Public Speaking in the Digital Age,07,14637,3,ARRGT,ARR ARR,Dec 17--Jan 08,M Kistler
COM,102,[COMM] Public Speaking in the Digital Age,08,14638,3,ARRGT,ARR ARR,Dec 17--Jan 08,L Tsui
COM,105,[HUM] Communication in Global Contexts,01,12946,3,ARRGT,ARR ARR,Aug 22--Dec 09,C Curtis
COM,105,[HUM] Communication in Global Contexts,02,12972,3,ARRGT,ARR ARR,Aug 22--Dec 09,C Curtis
COM,105,[HUM] Communication in Global Contexts,03,14639,3,ARRGT,ARR ARR,Dec 17--Jan 08,C Curtis
COM,138,Introduction to Communication,01,12950,3,ARRGT,ARR ARR,Aug 22--Dec 09,M Starr-Gepford
COM,210,[COMM] Multimedia Content Creation,01,12933,3,ARRGT,ARR ARR,Aug 22--Dec 09,B Pingel
COM,275,Communication Seminar,01,16219,V,ARRGT,ARR ARR,Aug 22--Oct 02,I Haider
COM,275,Communication Seminar,02,16280,V,ARRGT,ARR ARR,Oct 31--Dec 09,I Haider
COM,300,[M] Writing in Communication,01,12964,3,ARRGT,ARR ARR,Aug 22--Dec 09,M Mclaughlin
COM,300,[M] Writing in Communication,04,12973,3,ARRGT,ARR ARR,Aug 22--Dec 09,M Mclaughlin
COM,309,Quantitative Research Methods,01,12952,3,ARRGT,ARR ARR,Aug 22--Dec 09,W Peng
COM,421,[CAPS] Intercultural Communication and Globalization,01,14705,3,ARRGT,ARR ARR,Aug 22--Dec 09,S Pande
COM,464,Gender and the Media,01,12941,3,ARRGT,ARR ARR,Aug 22--Dec 09,T Gillig
COM,475,Communication Seminar,01,12960,3,ARRGT,ARR ARR,Aug 22--Dec 09,M Loveless
COM,475,Communication Seminar,02,12961,3,ARRGT,ARR ARR,Aug 22--Dec 09,L Pintak
COM,475,Communication Seminar,04,16442,3,ARRGT,ARR ARR,Aug 22--Dec 09,L Pintak
COM,479,Youth and the Media,01,12934,3,ARRGT,ARR ARR,Aug 22--Dec 09,L Tsui
COM,479,Youth and the Media,02,15998,3,ARRGT,ARR ARR,Aug 22--Dec 09,L Tsui
COM,561,Multimedia Content Creation,01,12935,3,ARRGT,ARR ARR,Aug 22--Dec 09,M Galey
COM,562,Crisis Communication in Global Contexts,01,12936,3,ARRGT,ARR ARR,Aug 22--Dec 09,Y Lee
COM,563,Ethics for Professionals,01,12943,3,ARRGT,ARR ARR,Aug 22--Dec 09,B Irom
COM,564,Research Methods for Professionals,01,12944,3,ARRGT,ARR ARR,Aug 22--Dec 09,P Borah
COMHLTH,571,Communicating Health in Practice,01,12967,3,ARRGT,ARR ARR,Aug 22--Dec 09,W Cao
COMHLTH,572,Communicating Health to Specialized Populations,01,12968,3,ARRGT,ARR ARR,Aug 22--Dec 09,N O'donnell
COMJOUR,333,[M] Reporting Across Platforms,01,12954,3,ARRGT,ARR ARR,Aug 22--Dec 09,L Cuen Paxson
COMJOUR,333,[M] Reporting Across Platforms,02,12955,3,ARRGT,ARR ARR,Aug 22--Dec 09,L Cuen Paxson
COMSTRAT,275,Strategic Communication Seminar,01,16271,V,ARRGT,ARR ARR,Oct 17--Dec 02,C Curtis
COMSTRAT,301,Foundations of Persuasion,02,16072,3,ARRGT,ARR ARR,Aug 22--Dec 09,L Tsui
COMSTRAT,310,Digital Content Promotion,01,12956,3,ARRGT,ARR ARR,Aug 22--Dec 09,M Galey
COMSTRAT,310,Digital Content Promotion,02,12976,3,ARRGT,ARR ARR,Aug 22--Dec 09,M Galey
COMSTRAT,312,Principles of Public Relations,01,12949,3,ARRGT,ARR ARR,Aug 22--Dec 09,B Atwood
COMSTRAT,312,Principles of Public Relations,03,16074,3,ARRGT,ARR ARR,Aug 22--Dec 09,C Hawkins-Jedlicka
COMSTRAT,380,Advertising Principles and Practices,01,12963,3,ARRGT,ARR ARR,Aug 22--Dec 09,M Schotzko
COMSTRAT,383,[M] Media Strategies and Techniques for Public Relations,01,12957,3,ARRGT,ARR ARR,Aug 22--Dec 09,B Atwood
COMSTRAT,383,[M] Media Strategies and Techniques for Public Relations,06,12981,3,ARRGT,ARR ARR,Aug 22--Dec 09,L Cuen Paxson
COMSTRAT,383,[M] Media Strategies and Techniques for Public Relations,09,12982,3,ARRGT,ARR ARR,Aug 22--Dec 09,L Cuen Paxson
COMSTRAT,395,Introduction to Integrated Strategic Communication and Management,01,12985,3,ARRGT,ARR ARR,Aug 22--Dec 09,A Kirkpatrick
COMSTRAT,475,Strategic Communication Seminar in Public Relations,02,12983,3,ARRGT,ARR ARR,Aug 22--Dec 09,L Waananen Jones
COMSTRAT,476,Consumer Insights and Branding,01,12959,3,ARRGT,ARR ARR,Aug 22--Dec 09,J Jameson
COMSTRAT,485,[M] Public Relations Management and Campaigns,01,12958,3,ARRGT,ARR ARR,Aug 22--Dec 09,Y Lee
COMSTRAT,485,[M] Public Relations Management and Campaigns,04,12978,3,ARRGT,ARR ARR,Aug 22--Dec 09,T Gillig
COMSTRAT,495,Strategic Communication Professional Internship,01,"",V,ARRGT,ARR ARR,Aug 22--Dec 09,W Wegner
COMSTRAT,561,Persuasion for Professional Communicators,01,12942,3,ARRGT,ARR ARR,Aug 22--Dec 09,R Richardson
COMSTRAT,562,Creative Media Strategies and Techniques,01,12937,3,ARRGT,ARR ARR,Aug 22--Dec 09,M Starr-Gepford
COMSTRAT,563,Professional Digital Content Promotion,01,12938,3,ARRGT,ARR ARR,Aug 22--Dec 09,R Cooney
COMSTRAT,564,Consumer Behavior and Brand Development,01,12939,3,ARRGT,ARR ARR,Aug 22--Dec 09,R Risenmay
COMSTRAT,565,Professional Marketing Communication Management and Campaigns,01,12940,3,ARRGT,ARR ARR,Aug 22--Dec 09,M Kistler
COMSTRAT,701,Master's Independent Capstone Project and /or Examination,01,12947,V,ARRGT,ARR ARR,Aug 22--Dec 09,R Cooney
CPT_S,131,Program Design and Development Java,01,13022,4,ARRGT,ARR ARR,Aug 22--Dec 09,B Zeng
CPT_S,131,Program Design and Development Java,01 Lab,13024,0,ARRGT,ARR ARR,Aug 22--Dec 09,B Zeng
CPT_S,215,Data Analytics Systems and Algorithms,01,13016,3,ARRGT,ARR ARR,Aug 22--Dec 09,S Badri
CPT_S,315,Introduction to Data Mining,01,12986,3,ARRGT,ARR ARR,Aug 22--Dec 09,A Jillepalli
CPT_S,415,Big Data,01,13025,3,ARRGT,ARR ARR,Aug 22--Dec 09,S Badri
CPT_S,484,Software Requirements,01,13029,3,ARRGT,ARR ARR,Aug 22--Dec 09,B Zeng
CPT_S,515,Advanced Algorithms,01,13006,3,ARRGT,ARR ARR,Aug 22--Dec 09,Z Dang
CPT_S,581,Software Maintenance,01,13027,3,ARRGT,ARR ARR,Aug 22--Dec 09,V Arnaoudova
CRM_J,101,[SSCI] Introduction to the Administration of Criminal Justice,01,12806,3,ARRGT,ARR ARR,Aug 22--Dec 09,J Snyder
CRM_J,101,[SSCI] Introduction to the Administration of Criminal Justice,03,14640,3,ARRGT,ARR ARR,Dec 17--Jan 08,C Mcglynn
CRM_J,201,Introduction to Criminological Theory,01,12789,3,ARRGT,ARR ARR,Aug 22--Dec 09,T Kennon
CRM_J,320,Criminal Law,01,12802,3,ARRGT,ARR ARR,Aug 22--Dec 09,C Hemmens
CRM_J,321,Quantitative Methods for Criminal Justice,01,12808,3,ARRGT,ARR ARR,Aug 22--Dec 09,C Dollar
CRM_J,365,Juvenile Justice and Corrections,01,12835,3,ARRGT,ARR ARR,Aug 22--Dec 09,J Van Wormer
CRM_J,370,Policing and Society,01,12807,3,ARRGT,ARR ARR,Aug 22--Dec 09,T Wilson
CRM_J,403,[CAPS] Violence Toward Women,01,12794,3,ARRGT,ARR ARR,Aug 22--Dec 09,M Stohr
CRM_J,403,[CAPS] Violence Toward Women,02,14641,3,ARRGT,ARR ARR,Dec 17--Jan 08,M Higgins
CRM_J,420,[M] Criminal Procedure,01,12698,3,ARRGT,ARR ARR,Aug 22--Dec 09,D Brody
CRM_J,480,[CAPS] [M] Senior Capstone in Criminal Justice and Criminology,01,"",3,ARRGT,ARR ARR,Aug 22--Dec 09,D Brody
CRM_J,490,Criminal Justice Internship,01,"",V,ARRGT,ARR ARR,Aug 22--Dec 09,S Keopanapay
CRM_J,499,Special Problems,01,"",V,ARRGT,ARR ARR,Aug 22--Dec 09,(multiple)
DATA,115,Introduction to Data Analytics,01,12786,3,ARRGT,ARR ARR,Aug 22--Dec 09,""
DATA,390,Special Topics I,01,16221,1,ARRGT,ARR ARR,Aug 22--Dec 09,S Lapin
DATA,390,Special Topics I,02,16222,1,ARRGT,ARR ARR,Aug 22--Dec 09,S Lapin
DATA,390,Special Topics I,03,16223,V,ARRGT,ARR ARR,Aug 22--Dec 09,S Lapin
DATA,498,Internship,01,16224,V,ARRGT,ARR ARR,Aug 22--Dec 09,S Lapin
DTC,201,[ARTS] Tools and Methods for Digital Technology,01,12867,3,ARRGT,ARR ARR,Aug 22--Dec 09,T De Vries
DTC,331,Social Media Practices,01,16304,3,ARRGT,ARR ARR,Aug 22--Dec 09,L Roper
DTC,355,[M] Multimedia Authoring,01,16287,3,ARRGT,ARR ARR,Aug 22--Dec 09,T De Vries
DTC,375,"[M] Language, Texts and Technology",01,16292,3,ARRGT,ARR ARR,Aug 22--Dec 09,L Roper
DTC,475,[DIVR] Digital Diversity,01,12836,3,ARRGT,ARR ARR,Aug 22--Dec 09,T De Vries
DTC,477,Advanced Multimedia Authoring,01,16317,3,ARRGT,ARR ARR,Aug 22--Dec 09,T De Vries
E_A,300,Educ Abroad,01,"",V,ARRGT,ARR ARR,Aug 22--Dec 09,M Styborski
E_E,214,Design of Logic Circuits,01,"",4,"M,W9.10-10.25","",Aug 22--Dec 09,M Kejariwal
E_E,214,Design of Logic Circuits,01 Lab,"",0,M13-16,"",Aug 22--Dec 09,M Kejariwal
E_E,302,Professional Skills in Computing and Engineering,01,"",3,"TU,TH13.30-14.45","",Aug 22--Dec 09,J Thompson
E_E,311,Electronics,01,"",3,"M,W10.30-12","",Aug 22--Dec 09,M Kejariwal
E_E,321,Electrical Circuits II,01,"",3,"TU,TH10.30-12","",Aug 22--Dec 09,J Guerrero Sedeno
E_E,324,[M] Fundamentals of Digital Systems,01,16524,4,"M,W12.10-14","",Aug 22--Dec 09,J Murray
E_E,324,[M] Fundamentals of Digital Systems,01 Lab,16525,0,ARRGT,ARR ARR,Aug 22--Dec 09,J Murray
E_E,331,Electromagnetic Fields and Waves,01,"",3,"TU,TH9.10-10.25","",Aug 22--Dec 09,J Guerrero Sedeno
E_E,415,Design Project Management,01,"",3,TU11.10-12,"",Aug 22--Dec 09,M Kejariwal
E_E,415,Design Project Management,"","","",F12.10-13,"","",""
E_E,415,Design Project Management,01 Lab,"",0,ARRGT,ARR ARR,Aug 22--Dec 09,M Kejariwal
E_E,432,RF Engineering for Telecommunications,01,"",4,"M,W,F10.10-11","",Aug 22--Dec 09,B Belzer
E_E,432,RF Engineering for Telecommunications,01 Lab,"",0,ARRGT,ARR ARR,Aug 22--Dec 09,B Belzer
E_E,464,Digital Signal Processing I,01,"",3,"TU,TH12.05-13.20","",Aug 22--Dec 09,M Torabi Konjin
E_E,489,Introduction to Control Systems,01,"",3,"M,W,F9.10-10","",Aug 22--Dec 09,A Saberi
E_E,491,Performance of Power Systems,01,13031,3,"TU,TH9.10-10.25","",Aug 22--Dec 09,M Venkatasubramanian
E_E,491,Performance of Power Systems,02,13047,3,ARRGT,ARR ARR,Aug 22--Dec 09,M Venkatasubramanian
E_E,492,Renewable Energy Sources,01,13037,3,"M,W,F14.10-15","",Aug 22--Dec 09,J Guerrero Sedeno
E_E,492,Renewable Energy Sources,01 Lab,13040,0,ARRGT,ARR ARR,Aug 22--Dec 09,J Guerrero Sedeno
E_E,496,Semiconductor Devices,01,16516,3,"M,W,F11.10-12.10","",Aug 22--Dec 09,M Osman
E_E,536,Power Systems Economics and Electricity Markets,01,16510,3,ARRGT,ARR ARR,Aug 22--Dec 09,J Campos Do Prado
E_E,701,Master's Independent Capstone Project and /or Examination,01,"",V,ARRGT,ARR ARR,Aug 22--Dec 09,(multiple)
E_M,460,Integrated Supply Chain Management,01,"",3,TH18.15-20.45,"",Aug 22--Dec 09,L Magpili
E_M,485,Design of Experiments,01,"",3,M18.15-20.45,"",Aug 22--Dec 09,D Paulus
E_M,490,Leading Design and Innovation,01,"",3,W18.15-20.45,"",Aug 22--Dec 09,D Paulus
E_M,508,Legal Concepts for Engineering and Technical Managers,01,12991,3,M17.15-19.45,"",Aug 22--Dec 09,R Crick
E_M,522,Leading People and Organizations,01,12987,3,W17.15-19.45,"",Aug 22--Dec 09,K Bachman
E_M,560,Integrated Supply Chain Management,01,13012,3,TH18.15-20.45,"",Aug 22--Dec 09,L Magpili
E_M,564,Project Management,01,12990,3,TU17.15-19.45,"",Aug 22--Dec 09,K Bachman
E_M,566,Trade-off Analytics: Exploring the System Tradespace,01,13034,3,TU17.15-19.45,"",Aug 22--Dec 09,G Kucukkaya
E_M,575,Managing Innovation: Strategy and Performance,01,13013,3,W17.15-19.45,"",Aug 22--Dec 09,J Jones
E_M,585,Design of Experiments,01,13005,3,M18.15-20.45,"",Aug 22--Dec 09,D Paulus
E_M,590,Leading Design and Innovation,01,14714,3,W18.15-20.45,"",Aug 22--Dec 09,D Paulus
E_M,701,Master's Independent Capstone Project and /or Examination,01,13014,V,F17.15-19.45,"",Aug 22--Dec 09,(multiple)
ECONS,101,[SSCI] Fundamentals of Microeconomics,01,12533,3,ARRGT,ARR ARR,Aug 22--Dec 09,N Cabote
ECONS,102,[SSCI] Fundamentals of Macroeconomics,01,12534,3,ARRGT,ARR ARR,Aug 22--Dec 09,C Clarke
