Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Dates,Instructor
ANTH,230,Archaeological Methods and Interpretation,01,10377,3,ARRGT,ARR ARR,Jan 19--Apr 30,K Richards
ANTH,260,[BSCI] Introduction to Biological Anthropology,01,10496,4,ARRGT,ARR ARR,Jan 19--Apr 30,L Premo
ANTH,260,[BSCI] Introduction to Biological Anthropology,01 Lab,10497,0,ARRGT,ARR ARR,Jan 19--Apr 30,L Premo
ANTH,268,"[BSCI] Sex, Evolution, and Human Nature",01,09809,3,ARRGT,ARR ARR,Jan 19--Apr 30,M Gaffney
ANTH,302,[SSCI] Childhood and Culture,01,09802,3,ARRGT,ARR ARR,Jan 19--Apr 30,C Heckelsmiller
ANTH,316,[DIVR] Gender in Cross Cultural Perspective,01,09803,3,ARRGT,ARR ARR,Jan 19--Apr 30,C Anderson
ANTH,320,[DIVR] Native Peoples of North America,01,09941,3,ARRGT,ARR ARR,Jan 19--Apr 30,J Mcnassar
ANTH,327,[DIVR] Contemporary Native Peoples of the Americas,01,10232,3,ARRGT,ARR ARR,Jan 19--Apr 30,J Mcnassar
ANTH,336,Old World Civilizations,01,14775,3,ARRGT,ARR ARR,Jan 19--Apr 30,M Sugerman
ANTH,350,"[DIVR] Speech, Thought, and Culture",01,14895,3,ARRGT,ARR ARR,Jan 19--Apr 30,C Wilkinson
ANTH,404,[CAPS] The Self in Culture,01,09805,3,ARRGT,ARR ARR,Jan 19--Apr 30,J Mageo
ANTH,405,Medical Anthropology,01,10231,3,ARRGT,ARR ARR,Jan 19--Apr 30,M Quinlan
ANTH,418,Human Issues in International Development,01,09806,3,ARRGT,ARR ARR,Jan 19--Apr 30,R Quinlan
ANTH,490,[CAPS] [M] Integrative Themes in Anthropology,01,"",3,ARRGT,ARR ARR,Jan 19--Apr 30,J Mcnassar
ASIA,373,[HUM] Chinese Civilization,01,10100,3,ARRGT,ARR ARR,Jan 19--Apr 30,K David
ASIA,473,The Middle East and the West,01,10547,3,ARRGT,ARR ARR,Jan 19--Apr 30,R Weller
B_A,100,Introduction to Business,01,10431,3,ARRGT,ARR ARR,Mar 15--May 02,C Cooney
B_A,100,Introduction to Business,02,10594,3,ARRGT,ARR ARR,Mar 15--May 02,C Cooney
B_A,100,Introduction to Business,03,14748,3,ARRGT,ARR ARR,Mar 15--May 02,C Cooney
B_A,102,Exploring Careers in Business,01,10430,1,ARRGT,ARR ARR,Jan 19--Mar 06,S Billington
B_A,102,Exploring Careers in Business,02,16287,1,ARRGT,ARR ARR,Jan 19--Mar 06,S Billington
B_A,102,Exploring Careers in Business,03,16608,1,ARRGT,ARR ARR,Jan 19--Mar 06,S Billington
B_A,211,"Ethics, Teams, and Innovation",01,10639,3,ARRGT,ARR ARR,Mar 15--May 02,N Yaws-Gonzalez
B_A,211,"Ethics, Teams, and Innovation",02,14750,3,ARRGT,ARR ARR,Mar 15--May 02,N Yaws-Gonzalez
B_A,211,"Ethics, Teams, and Innovation",03,14751,3,ARRGT,ARR ARR,Mar 15--May 02,N Yaws-Gonzalez
B_A,211,"Ethics, Teams, and Innovation",05,"",3,ARRGT,ARR ARR,Jan 11--Mar 26,K Tajeddini
B_A,211,"Ethics, Teams, and Innovation",06,"",3,ARRGT,ARR ARR,Apr 05--Jun 18,K Tajeddini
B_A,212,"Spreadsheets, Data Visualization, and Decision Analysis",01,10638,3,ARRGT,ARR ARR,Jan 19--Mar 06,Y He
B_A,212,"Spreadsheets, Data Visualization, and Decision Analysis",02,14730,3,ARRGT,ARR ARR,Jan 19--Mar 06,Y He
B_A,212,"Spreadsheets, Data Visualization, and Decision Analysis",03,14731,3,ARRGT,ARR ARR,Jan 19--Mar 06,Y He
B_A,212,"Spreadsheets, Data Visualization, and Decision Analysis",04,14732,3,ARRGT,ARR ARR,Jan 19--Mar 06,Y He
B_A,212,"Spreadsheets, Data Visualization, and Decision Analysis",05,16614,3,ARRGT,ARR ARR,Jan 19--Mar 06,Y He
B_A,500,Data Analysis for Managers,01,09993,2,ARRGT,ARR ARR,Jan 11--Feb 14,T Kokta
B_A,500,Data Analysis for Managers,02,09994,2,ARRGT,ARR ARR,Jan 11--Feb 14,T Kokta
B_A,500,Data Analysis for Managers,03,09995,2,ARRGT,ARR ARR,Jan 11--Feb 14,T Kokta
B_A,500,Data Analysis for Managers,10,14587,2,ARRGT,ARR ARR,Feb 22--Mar 28,T Kokta
B_A,500,Data Analysis for Managers,11,14588,2,ARRGT,ARR ARR,Feb 22--Mar 28,T Kokta
B_A,500,Data Analysis for Managers,12,14589,2,ARRGT,ARR ARR,Feb 22--Mar 28,T Kokta
B_A,502,Foundations in Operations Management,01,09988,2,ARRGT,ARR ARR,Jan 11--Feb 14,J Hu
B_A,502,Foundations in Operations Management,02,09989,2,ARRGT,ARR ARR,Jan 11--Feb 14,J Hu
B_A,502,Foundations in Operations Management,03,09990,2,ARRGT,ARR ARR,Jan 11--Feb 14,J Hu
B_A,502,Foundations in Operations Management,04,09991,2,ARRGT,ARR ARR,Jan 11--Feb 14,J Hu
B_A,502,Foundations in Operations Management,05,09992,2,ARRGT,ARR ARR,Jan 11--Feb 14,J Hu
B_A,502,Foundations in Operations Management,06,14610,2,ARRGT,ARR ARR,Jan 11--Feb 14,J Hu
B_A,503,Foundations in Business Law,01,09999,2,ARRGT,ARR ARR,Feb 22--Mar 28,S Bergstedt
B_A,503,Foundations in Business Law,02,10000,2,ARRGT,ARR ARR,Feb 22--Mar 28,S Bergstedt
B_A,503,Foundations in Business Law,03,10001,2,ARRGT,ARR ARR,Feb 22--Mar 28,S Bergstedt
B_A,503,Foundations in Business Law,04,10002,2,ARRGT,ARR ARR,Feb 22--Mar 28,S Bergstedt
B_A,503,Foundations in Business Law,05,10003,2,ARRGT,ARR ARR,Feb 22--Mar 28,S Bergstedt
B_A,503,Foundations in Business Law,06,10004,2,ARRGT,ARR ARR,Feb 22--Mar 28,S Bergstedt
B_A,504,Foundations in Finance,01,10010,2,ARRGT,ARR ARR,Mar 29--May 02,M Reyes
B_A,504,Foundations in Finance,02,10011,2,ARRGT,ARR ARR,Mar 29--May 02,M Reyes
B_A,504,Foundations in Finance,03,10012,2,ARRGT,ARR ARR,Mar 29--May 02,M Reyes
B_A,514,Business Analytics: Transforming Data into Decisions,01,"",3,ARRGT,ARR ARR,Mar 29--May 02,S Fotopoulos
B_A,514,Business Analytics: Transforming Data into Decisions,02,"",3,ARRGT,ARR ARR,Mar 29--May 02,S Fotopoulos
B_A,579,MBA Capstone,01,10021,2,ARRGT,ARR ARR,Jan 11--May 02,M Jordan
B_A,579,MBA Capstone,02,10022,2,ARRGT,ARR ARR,Jan 11--May 02,M Jordan
B_A,579,MBA Capstone,03,10023,2,ARRGT,ARR ARR,Jan 11--May 02,M Jordan
B_A,579,MBA Capstone,11,10046,2,ARRGT,ARR ARR,Jan 11--May 02,M Jordan
B_A,579,MBA Capstone,12,10047,2,ARRGT,ARR ARR,Jan 11--May 02,M Jordan
B_A,579,MBA Capstone,13,10049,2,ARRGT,ARR ARR,Jan 11--May 02,M Jordan
B_A,579,MBA Capstone,21,"",3,ARRGT,ARR ARR,Jan 11--May 02,V Kolde
B_A,579,MBA Capstone,25,"",3,ARRGT,ARR ARR,Jan 11--May 02,M Jordan
B_A,579,MBA Capstone,26,"",3,ARRGT,ARR ARR,Jan 11--May 02,M Jordan
B_A,599,Strategic Planning for Personal and Program Success,01,10475,1,ARRGT,ARR ARR,Jan 11--Feb 14,D Mundell
B_A,599,Strategic Planning for Personal and Program Success,02,10476,1,ARRGT,ARR ARR,Jan 11--Feb 14,D Mundell
B_A,599,Strategic Planning for Personal and Program Success,03,10477,1,ARRGT,ARR ARR,Jan 11--Feb 14,D Mundell
B_A,599,Strategic Planning for Personal and Program Success,04,10478,1,ARRGT,ARR ARR,Jan 11--Feb 14,D Mundell
B_A,599,Strategic Planning for Personal and Program Success,05,10479,1,ARRGT,ARR ARR,Jan 11--Feb 14,D Mundell
B_A,599,Strategic Planning for Personal and Program Success,09,10483,1,ARRGT,ARR ARR,Feb 22--Mar 28,D Mundell
B_A,599,Strategic Planning for Personal and Program Success,10,10484,1,ARRGT,ARR ARR,Feb 22--Mar 28,D Mundell
B_A,599,Strategic Planning for Personal and Program Success,17,10491,1,ARRGT,ARR ARR,Mar 29--May 02,D Mundell
B_A,599,Strategic Planning for Personal and Program Success,25,"",1,ARRGT,ARR ARR,Jan 11--May 02,R Liu
B_A,599,Strategic Planning for Personal and Program Success,26,"",1,ARRGT,ARR ARR,Jan 11--May 02,R Liu
B_A,600,"Beyond the MBA: Applications of Principles, Theory, and Practice",01,"",1,ARRGT,ARR ARR,Mar 29--May 02,R Moser
B_A,600,"Beyond the MBA: Applications of Principles, Theory, and Practice",02,"",1,ARRGT,ARR ARR,Mar 29--May 02,R Moser
B_A,702,"Master's Special Problems, Directed Study, and/or Examination",03,10029,2,ARRGT,ARR ARR,Jan 11--Feb 28,M Jordan
B_A,702,"Master's Special Problems, Directed Study, and/or Examination",06,10054,2,ARRGT,ARR ARR,Jan 11--Feb 28,M Jordan
B_A,702,"Master's Special Problems, Directed Study, and/or Examination",07,10055,2,ARRGT,ARR ARR,Mar 08--Apr 25,M Jordan
B_LAW,210,Law and the Legal Environment of Business,01,09843,3,ARRGT,ARR ARR,Jan 19--Mar 06,S Bergstedt
B_LAW,210,Law and the Legal Environment of Business,02,10165,3,ARRGT,ARR ARR,Jan 19--Mar 06,S Bergstedt
B_LAW,210,Law and the Legal Environment of Business,04,"",3,ARRGT,ARR ARR,Jan 11--Mar 26,S Bergstedt
B_LAW,210,Law and the Legal Environment of Business,05,"",3,ARRGT,ARR ARR,Apr 05--Jun 18,S Bergstedt
BIO_ENG,488,Professional Practice Coop/Internship I,01,"",V,ARRGT,ARR ARR,Jan 19--Apr 30,(multiple)
BIOLOGY,101,[BSCI] Biology of Humans,01,10520,3,ARRGT,ARR ARR,Jan 19--Apr 30,W Cushwa
BIOLOGY,102,[BSCI] General Biology,01,09725,4,ARRGT,ARR ARR,Jan 19--Apr 30,A Brown
BIOLOGY,102,[BSCI] General Biology,01 Lab,09726,0,ARRGT,ARR ARR,Jan 19--Apr 30,A Brown
BIOLOGY,105,General Biology Laboratory,01,09727,1,ARRGT,ARR ARR,Jan 19--Apr 30,A Brown
BIOLOGY,140,[BSCI] Introduction to Nutritional Science,01,09728,3,ARRGT,ARR ARR,Jan 19--Apr 30,A Brown
BIOLOGY,220,Medical Terminology,01,09730,2,ARRGT,ARR ARR,Jan 19--Apr 30,K Turner
BIOLOGY,251,Introductory Human Physiology,01,09729,4,ARRGT,ARR ARR,Jan 19--Apr 30,N Ankrah
BIOLOGY,251,Introductory Human Physiology,01 Lab,09962,0,ARRGT,ARR ARR,Jan 19--Apr 30,N Ankrah
BIOLOGY,301,General Genetics,01,09755,4,ARRGT,ARR ARR,Jan 19--Apr 30,N Mccabe
BIOLOGY,333,[BSCI] Human Nutrition and Health,01,10519,3,ARRGT,ARR ARR,Jan 19--Apr 30,K Beerman
BIOLOGY,372,[M] General Ecology,01,16216,4,ARRGT,ARR ARR,Jan 19--Apr 30,H Mcisaac
BIOLOGY,372,[M] General Ecology,01 Lab,16218,0,ARRGT,ARR ARR,Jan 19--Apr 30,H Mcisaac
BIOLOGY,393,[M] Professional Communications in Biology,01,09838,2,ARRGT,ARR ARR,Jan 19--Apr 30,L Cook
BIOLOGY,476,Epigenetics and Systems Biology,01,10115,3,ARRGT,ARR ARR,Jan 19--Apr 30,M Skinner
BIOLOGY,576,Epigenetics and Systems Biology,01,10116,3,ARRGT,ARR ARR,Jan 19--Apr 30,M Skinner
CAS,400,End-of-Program Evaluation Portfolio,01,"",1,ARRGT,ARR ARR,Jan 19--Apr 30,A Rocha
CAS,497,Internship,01,"",V,ARRGT,ARR ARR,Jan 19--Apr 30,""
CE,488,Professional Practice Coop/Internship I,01,"",V,ARRGT,ARR ARR,Jan 19--Apr 30,(multiple)
CE,564,Numerical Methods,01,15285,3,ARRGT,ARR ARR,Jan 19--Apr 30,N Engdahl
CES,209,[HUM] Hip Hop Around the Globe,01,14766,3,ARRGT,ARR ARR,Jan 19--Apr 30,D Leonard
CES,271,[HUM] Native Music of North America,01,09958,3,ARRGT,ARR ARR,Jan 19--Apr 30,M Parkhurst
CHE,488,Professional Practice Coop/Internship I,01,"",V,ARRGT,ARR ARR,Jan 19--Apr 30,(multiple)
CHEM,101,[PSCI] Introduction to Chemistry,01,16124,4,ARRGT,ARR ARR,Jan 19--Apr 30,E Silva Lopez
CHEM,101,[PSCI] Introduction to Chemistry,01 Lab,16130,0,ARRGT,ARR ARR,Jan 19--Apr 30,E Silva Lopez
CHEM,103,Concepts in Chemistry,01,15390,4,ARRGT,ARR ARR,Jan 19--Apr 30,P Buckley
CHEM,103,Concepts in Chemistry,01 Lab,16144,0,ARRGT,ARR ARR,Jan 19--Apr 30,P Buckley
COM,101,[SSCI] Media and Society,01,09836,3,ARRGT,ARR ARR,Jan 19--Apr 30,R Taflinger
COM,102,[COMM] Public Speaking in the Digital Age,01,09920,3,ARRGT,ARR ARR,Jan 19--Apr 30,C Curtis
COM,102,[COMM] Public Speaking in the Digital Age,02,09961,3,ARRGT,ARR ARR,Jan 19--Apr 30,C Curtis
COM,102,[COMM] Public Speaking in the Digital Age,03,10269,3,ARRGT,ARR ARR,Jan 19--Apr 30,C Curtis
COM,102,[COMM] Public Speaking in the Digital Age,04,15156,3,ARRGT,ARR ARR,Jan 19--Apr 30,C Curtis
COM,105,[HUM] Communication in Global Contexts,01,09835,3,ARRGT,ARR ARR,Jan 19--Apr 30,C Curtis
COM,138,Introduction to Communication,01,10227,3,ARRGT,ARR ARR,Jan 19--Apr 30,H Khan
COM,210,[COMM] Multimedia Content Creation,01,09834,3,ARRGT,ARR ARR,Jan 19--Apr 30,""
COM,300,[M] Writing in Communication,01,10226,3,ARRGT,ARR ARR,Jan 19--Apr 30,M Mclaughlin
COM,300,[M] Writing in Communication,03,10593,3,ARRGT,ARR ARR,Jan 19--Apr 30,M Mclaughlin
COM,309,Quantitative Research Methods,02,10268,3,ARRGT,ARR ARR,Jan 19--Apr 30,W Peng
COM,464,Gender and the Media,01,10571,3,ARRGT,ARR ARR,Jan 19--Apr 30,T Gillig
COM,475,Communication Seminar,02,10229,3,ARRGT,ARR ARR,Jan 19--Apr 30,M Marcelo
COM,475,Communication Seminar,05,15890,3,ARRGT,ARR ARR,Jan 19--Apr 30,M Loveless
COM,479,Youth and the Media,01,09936,3,ARRGT,ARR ARR,Jan 19--Apr 30,E Austin
COM,561,Multimedia Content Creation,01,09844,3,ARRGT,ARR ARR,Jan 19--Apr 30,C Newman
COM,562,Crisis Communication in Global Contexts,01,09845,3,ARRGT,ARR ARR,Jan 19--Apr 30,E Tomson
COM,563,Ethics for Professionals,01,09846,3,ARRGT,ARR ARR,Jan 19--Apr 30,E Hindman
COM,563,Ethics for Professionals,02,15563,3,ARRGT,ARR ARR,Jan 19--Apr 30,B Irom
COM,564,Research Methods for Professionals,01,09847,3,ARRGT,ARR ARR,Jan 19--Apr 30,P Borah
COMHLTH,573,Communicating Health in a Digital Landscape,01,10536,3,ARRGT,ARR ARR,Jan 19--Apr 30,C Newman
COMJOUR,333,[M] Reporting Across Platforms,01,10374,3,ARRGT,ARR ARR,Jan 19--Apr 30,L Cuen Paxson
COMSOC,301,Foundations of Persuasion,01,10504,3,ARRGT,ARR ARR,Jan 19--Apr 30,M Kistler
COMSOC,421,[CAPS] Intercultural Communication and Globalization,01,10505,3,ARRGT,ARR ARR,Jan 19--Apr 30,R Richardson
COMSTRAT,310,Digital Content Promotion,01,10253,3,ARRGT,ARR ARR,Jan 19--Apr 30,M Galey
COMSTRAT,310,Digital Content Promotion,07,16587,3,ARRGT,ARR ARR,Jan 19--Apr 30,J Jameson
COMSTRAT,312,Principles of Public Relations,01,10256,3,ARRGT,ARR ARR,Jan 19--Apr 30,B Atwood
COMSTRAT,380,Advertising Principles and Practices,01,09919,3,ARRGT,ARR ARR,Jan 19--Apr 30,M Schotzko
COMSTRAT,383,[M] Media Strategies and Techniques for Public Relations,01,10254,3,ARRGT,ARR ARR,Jan 19--Apr 30,M Ritsch
COMSTRAT,383,[M] Media Strategies and Techniques for Public Relations,02,15253,3,ARRGT,ARR ARR,Jan 19--Apr 30,M Ritsch
COMSTRAT,475,Strategic Communication Seminar in Public Relations,02,15348,3,ARRGT,ARR ARR,Jan 19--Apr 30,J Barnes
COMSTRAT,476,Consumer Insights and Branding,01,10535,3,ARRGT,ARR ARR,Jan 19--Apr 30,M Kistler
COMSTRAT,485,[M] Public Relations Management and Campaigns,01,10393,3,ARRGT,ARR ARR,Jan 19--Apr 30,Y Lee
COMSTRAT,485,[M] Public Relations Management and Campaigns,02,10588,3,ARRGT,ARR ARR,Jan 19--Apr 30,M Ritsch
COMSTRAT,485,[M] Public Relations Management and Campaigns,04,"",3,ARRGT,ARR ARR,Jan 19--Apr 30,P Borah
COMSTRAT,495,Strategic Communication Professional Internship,01,"",V,ARRGT,ARR ARR,Jan 19--Apr 30,A Schweigert
COMSTRAT,561,Persuasion for Professional Communicators,01,09904,3,ARRGT,ARR ARR,Jan 19--Apr 30,R Richardson
COMSTRAT,562,Creative Media Strategies and Techniques,01,09963,3,ARRGT,ARR ARR,Jan 19--Apr 30,M Ritsch
COMSTRAT,563,Professional Digital Content Promotion,01,09964,3,ARRGT,ARR ARR,Jan 19--Apr 30,R Cooney
COMSTRAT,564,Consumer Behavior and Brand Development,01,09965,3,ARRGT,ARR ARR,Jan 19--Apr 30,P Bolls
COMSTRAT,565,Professional Marketing Communication Management and Campaigns,01,09966,3,ARRGT,ARR ARR,Jan 19--Apr 30,J Willoughby
COMSTRAT,701,Master's Independent Capstone Project and /or Examination,01,10126,V,ARRGT,ARR ARR,Jan 19--Apr 30,R Cooney
CPT_S,132,Data Structures Java,01,10242,4,ARRGT,ARR ARR,Jan 19--Apr 30,S Badri
CPT_S,132,Data Structures Java,01 Lab,10243,0,ARRGT,ARR ARR,Jan 19--Apr 30,S Badri
CPT_S,215,Data Analytics Systems and Algorithms,01,10247,3,ARRGT,ARR ARR,Jan 19--Apr 30,S Badri
CPT_S,451,Introduction to Database Systems,01,10238,3,ARRGT,ARR ARR,Jan 19--Apr 30,A Jillepalli
CPT_S,487,Software Design and Architecture,01,10093,3,ARRGT,ARR ARR,Jan 19--Apr 30,B Zeng
CPT_S,488,Professional Practice Coop/Internship I,01,"",V,ARRGT,ARR ARR,Jan 19--Apr 30,(multiple)
CPT_S,583,Software Quality,01,14801,3,ARRGT,ARR ARR,Jan 19--Apr 30,H Cai
CPT_S,587,Software Design and Architecture,01,10395,3,ARRGT,ARR ARR,Jan 19--Apr 30,B Zeng
CRM_J,101,[SSCI] Introduction to the Administration of Criminal Justice,02,09707,3,ARRGT,ARR ARR,Jan 19--Apr 30,C Dollar
CRM_J,311,Research Methods for Criminal Justice,01,09709,3,ARRGT,ARR ARR,Jan 19--Apr 30,E Magana
CRM_J,320,Criminal Law,01,09710,3,ARRGT,ARR ARR,Jan 19--Apr 30,C Hemmens
CRM_J,330,Crime Control Policies,01,09711,3,ARRGT,ARR ARR,Jan 19--Apr 30,M Miller
CRM_J,380,Criminal Courts in America,01,14943,3,ARRGT,ARR ARR,Jan 19--Apr 30,C Hemmens
CRM_J,385,Institutional Corrections,01,09712,3,ARRGT,ARR ARR,Jan 19--Apr 30,M Stohr
CRM_J,390,Criminal Justice Management,01,11453,3,ARRGT,ARR ARR,Jan 19--Apr 30,M Stohr
CRM_J,403,[CAPS] Violence Toward Women,01,09713,3,ARRGT,ARR ARR,Jan 19--Apr 30,A Kraft-Duley
CRM_J,405,[M] Comparative Criminal Justice Systems,01,"",3,ARRGT,ARR ARR,Jan 19--Apr 30,C Dalton
CRM_J,490,Criminal Justice Internship,01,"",V,ARRGT,ARR ARR,Jan 19--Apr 30,S Keopanapay
CROP_SCI,102,Introduction to Cultivated Plants,01,09891,3,ARRGT,ARR ARR,Jan 19--Apr 30,R Koenig
CROP_SCI,360,World Agricultural Systems,01,09884,3,ARRGT,ARR ARR,Jan 19--Apr 30,P Jacoby
DATA,115,Introduction to Data Analytics,01,10097,3,ARRGT,ARR ARR,Jan 19--Apr 30,S Chakraborty
DATA,424,[CAPS] [M] Data Analytics Capstone,01,10540,3,ARRGT,ARR ARR,Jan 19--Apr 30,R Crate
DTC,201,[ARTS] Tools and Methods for Digital Technology,01,15174,3,ARRGT,ARR ARR,Jan 19--Apr 30,R Gregory
DTC,201,[ARTS] Tools and Methods for Digital Technology,02,15175,3,ARRGT,ARR ARR,Jan 19--Apr 30,R Gregory
DTC,354,Digital Storytelling,01,15102,3,ARRGT,ARR ARR,Jan 19--Apr 30,L Westerfield
E_A,300,Educ Abroad,01,"",V,ARRGT,ARR ARR,Jan 19--Apr 30,""
E_A,301,Educ Abroad,01,"",V,ARRGT,ARR ARR,Jan 19--Apr 30,""
E_E,234,Microprocessor Systems,01,10104,4,ARRGT,ARR ARR,Jan 19--Apr 30,C Cole
E_E,234,Microprocessor Systems,01 Lab,10105,0,TU7.45-10.35,"",Jan 19--Apr 30,C Cole
E_E,341,Signals and Systems,01,10106,3,"TU,TH12.30-13.45","",Jan 19--Apr 30,J Guerrero Sedeno
E_E,352,[M] Electrical Engineering Laboratory I,01,15046,3,M8.10-9,"",Jan 19--Apr 30,M Kejariwal
E_E,352,[M] Electrical Engineering Laboratory I,01 Lab,15047,0,"M,W9.10-12","",Jan 19--Apr 30,M Kejariwal
E_E,361,Electrical Power Systems,01,10107,3,"M,W,F14.10-15","",Jan 19--Apr 30,J Guerrero Sedeno
E_E,362,Power System Laboratory I,01,16204,3,M13.10-14,"",Jan 19--Apr 30,J Guerrero Sedeno
E_E,362,Power System Laboratory I,01 Lab,16205,0,"TU,TH15-17.50","",Jan 19--Apr 30,J Guerrero Sedeno
E_E,416,[CAPS] [M] Electrical Engineering Design,01,10251,3,"TU,TH12.10-13","",Jan 19--Apr 30,M Kejariwal
E_E,416,[CAPS] [M] Electrical Engineering Design,01 Lab,10252,0,ARRGT,ARR ARR,Jan 19--Apr 30,M Kejariwal
E_E,451,Digital Communication Systems,01,10245,3,"M,W,F10.10-11","",Jan 19--Apr 30,B Belzer
E_E,483,Topics in Electrical and Computer Engineering,01,14843,3,ARRGT,ARR ARR,Jan 19--Apr 30,R Olsen
E_E,483,Topics in Electrical and Computer Engineering,03,16041,3,"TU,TH13.30-14.45","",Jan 19--Apr 30,M Kejariwal
E_E,485,Electric Energy Distribution Systems,01,"",3,"TU,TH9.10-10.25","",Jan 19--Apr 30,A Dubey
E_E,485,Electric Energy Distribution Systems,02,10576,3,ARRGT,ARR ARR,Jan 19--Apr 30,A Dubey
E_E,488,Professional Practice Coop/Internship I,01,"",V,ARRGT,ARR ARR,Jan 19--Apr 30,(multiple)
E_E,499,Special Problems,01,"",3,ARRGT,ARR ARR,Jan 19--Apr 30,M Kejariwal
E_E,521,Analysis of Power Systems,01,09926,3,ARRGT,ARR ARR,Jan 19--Apr 30,A Bose
E_E,522,High Voltage Engineering,01,14802,3,ARRGT,ARR ARR,Jan 19--Apr 30,P Pedrow
E_E,701,Master's Independent Capstone Project and /or Examination,01,10134,V,ARRGT,ARR ARR,Jan 19--Apr 30,(multiple)
E_M,401,Management of Organizations,01,"",3,TH17.15-19.45,WEB ARR,Jan 19--Apr 30,K Bachman
E_M,401,Management of Organizations,02,"",3,TH17.15-19.45,"",Jan 19--Apr 30,G Vanek
E_M,426,Constraints Management,01,"",3,W17.15-19.45,WEB ARR,Jan 19--Apr 30,L Scheinkopf
E_M,480,Quality Control and Reliability,01,"",3,W18.15-20.45,WEB ARR,Jan 19--Apr 30,D Paulus
E_M,490,Leading Design and Innovation,01,"",3,TU18.15-20.45,WEB ARR,Jan 19--Apr 30,D Paulus
E_M,501,Management of Organizations,01,09854,3,TH17.15-19.45,WEB ARR,Jan 19--Apr 30,K Bachman
E_M,501,Management of Organizations,02,10275,3,TH17.15-19.45,"",Jan 19--Apr 30,G Vanek
E_M,505,Finance for Technical Systems,01,09856,3,M17.15-19.45,WEB ARR,Jan 19--Apr 30,A Squires
E_M,526,Constraints Management,01,09853,3,W17.15-19.45,WEB ARR,Jan 19--Apr 30,L Scheinkopf
E_M,540,Operations Research and Analytics for Managers,01,09857,3,TU18.15-20.45,WEB ARR,Jan 19--Apr 30,L Magpili
E_M,565,Introduction to Systems Management,01,10508,3,M17.15-19.45,WEB ARR,Jan 19--Apr 30,W Gray
E_M,567,System Supportability and Logistics Management,01,14668,3,W17.15-19.45,WEB ARR,Jan 19--Apr 30,W Gray
E_M,568,Risk Assessment and Management,01,10367,3,TH18.15-20.45,WEB ARR,Jan 19--Apr 30,L Magpili
E_M,580,Quality Control and Reliability,01,14659,3,W18.15-20.45,WEB ARR,Jan 19--Apr 30,D Paulus
E_M,590,Leading Design and Innovation,01,10347,3,TU18.15-20.45,WEB ARR,Jan 19--Apr 30,D Paulus
E_M,591,Strategic Management of Technology and Innovations in Engineering,01,09946,3,TU17.15-19.45,WEB ARR,Jan 19--Apr 30,J Pricco
