Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Dates,Instructor
H_D,204,[SSCI] Family Interactions,01,17245,3,ARRGT,ARR ARR,Jan 10--Apr 29,M Garcia
H_D,205,[COMM] Developing Effective Communication and Life Skills,01,17246,4,ARRGT,ARR ARR,Jan 10--Apr 29,M Strey
H_D,205,[COMM] Developing Effective Communication and Life Skills,02,17247,4,ARRGT,ARR ARR,Jan 10--Apr 29,M Strey
H_D,205,[COMM] Developing Effective Communication and Life Skills,01 Lab,17248,0,ARRGT,ARR ARR,Jan 10--Apr 29,M Strey
H_D,205,[COMM] Developing Effective Communication and Life Skills,02 Lab,17249,0,ARRGT,ARR ARR,Jan 10--Apr 29,M Strey
H_D,220,Human Development Theories,01,17260,3,ARRGT,ARR ARR,Jan 10--Apr 29,B Hernandez
H_D,235,Introduction to Early Childhood Programs,01,17275,1,ARRGT,ARR ARR,Jan 10--Apr 29,L Krupke
H_D,300,Child Maltreatment,01,17250,3,ARRGT,ARR ARR,Jan 10--Apr 29,D Bice
H_D,301,Family Stress and Coping,01,17251,3,ARRGT,ARR ARR,Jan 10--Apr 29,W Ewest
H_D,302,Parent-Child Relationships,01,17252,3,ARRGT,ARR ARR,Jan 10--Apr 29,T Ashford
H_D,306,Child Development,01,17254,3,ARRGT,ARR ARR,Jan 10--Apr 29,T Ashford
H_D,307,Adolescence and Emerging Adulthood,01,17520,3,ARRGT,ARR ARR,Jan 10--Apr 29,C Seeley
H_D,308,Adult Development,01,17521,3,ARRGT,ARR ARR,Jan 10--Apr 29,D Bice
H_D,310,[M] Research Methods,01,17253,3,ARRGT,ARR ARR,Jan 10--Apr 29,N Porter
H_D,341,Guidance in Early Childhood Programs,01,17255,3,ARRGT,ARR ARR,Jan 10--Apr 29,N Porter
H_D,350,[DIVR] Family Diversity,01,17256,3,ARRGT,ARR ARR,Jan 10--Apr 29,R Cooper
H_D,360,Death and Dying,01,17813,3,ARRGT,ARR ARR,Jan 10--Apr 29,C Seeley
H_D,385,Perspectives in Human Services,01,18198,3,ARRGT,ARR ARR,Jan 10--Apr 29,J Smith
H_D,403,[CAPS] Families in Poverty,01,17257,3,ARRGT,ARR ARR,Jan 10--Apr 29,M Garcia
H_D,406,Work and Family,01,17258,3,ARRGT,ARR ARR,Jan 10--Apr 29,S Grant
H_D,410,[M] Public Policy Issues in Human Development,01,17259,3,ARRGT,ARR ARR,Jan 10--Apr 29,M Garcia
H_D,446,Practicum in Early Childhood Programs,01,"",6,ARRGT,ARR ARR,Jan 10--Apr 29,L Krupke
H_D,479,Planning and Evaluation in Human Development,01,30576,3,ARRGT,ARR ARR,Jan 10--Apr 29,D Rock
H_D,482,Child Assessment and Evaluation,01,17262,3,ARRGT,ARR ARR,Jan 10--Apr 29,B Boyd
H_D,495,Instructional Practicum,01,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,A Anderson
H_D,497,Professional Preparation Seminar,01,"",3,ARRGT,ARR ARR,Jan 10--Apr 29,T Reiss
H_D,498,Field Placement,01,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,R Cooper
H_D,499,Special Problems,01,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,""
HBM,101,Professional and Career Development for the Business World,01,17478,1,ARRGT,ARR ARR,Jan 10--Feb 27,A Alonzo
HBM,101,Professional and Career Development for the Business World,02,18157,1,ARRGT,ARR ARR,Jan 10--Feb 27,A Alonzo
HBM,101,Professional and Career Development for the Business World,03,18158,1,ARRGT,ARR ARR,Jan 10--Feb 27,A Alonzo
HBM,101,Professional and Career Development for the Business World,04,18289,1,ARRGT,ARR ARR,Jan 10--Feb 27,A Alonzo
HBM,280,Hospitality Systems,01,17722,3,ARRGT,ARR ARR,Mar 07--May 01,J Han
HBM,298,Internship Experience,01,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,A Alonzo
HBM,381,[M] Hospitality Leadership and Organizational Behavior,01,17267,3,ARRGT,ARR ARR,Jan 10--Feb 27,K Philander
HBM,381,[M] Hospitality Leadership and Organizational Behavior,03,"",3,ARRGT,ARR ARR,Jan 10--Mar 25,E Cattaneo
HBM,381,[M] Hospitality Leadership and Organizational Behavior,04,"",3,ARRGT,ARR ARR,Apr 04--Jun 17,K Philander
HBM,383,Meeting and Convention Management,01,18159,3,ARRGT,ARR ARR,Jan 10--Feb 27,A Senter
HBM,470,Living Management Operations Analysis,01,25849,3,ARRGT,ARR ARR,Jan 10--Feb 27,C Wolfenbarger
HBM,491,Operational Analysis,01,"",3,ARRGT,ARR ARR,Jan 10--Mar 25,Y Barabantsev
HBM,491,Operational Analysis,02,"",3,ARRGT,ARR ARR,Apr 04--Jun 17,Y Barabantsev
HBM,494,[M] Service Operations Management,01,17723,3,ARRGT,ARR ARR,Mar 07--May 01,J Kim
