Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Dates,Instructor
AMDT,210,[PSCI] Textiles,10 Lab,25571,0,F11.10-14,ARR ARR,Jan 10--Apr 29,H Liu
AMDT,211,Apparel Assembly,01,"",3,"M,W9.10-11.40",JSNH C0112,Jan 10--Apr 29,M Shaheen
AMDT,211,Apparel Assembly,02,"",3,"TU,TH9.10-11.40",JSNH C0112,Jan 10--Apr 29,D Zhao
AMDT,212,Apparel Product Development,01,04354,3,"TU,TH12.05-13.20",JSNH C0001,Jan 10--Apr 29,A Ghalachyan
AMDT,221,Historic Costume II,01,04359,3,"TU,TH14.55-16.10",JSNH C0001,Jan 10--Apr 29,M Shaheen
AMDT,250,Principles of Merchandising,01,06482,3,"M,W,F14.10-15",JSNH C0001,Jan 10--Apr 29,X Lou
AMDT,268,Communicating Creative Concepts in Fashion,01,06100,3,"TU,TH10.35-13.20",JSNH C0001,Jan 10--Apr 29,C Silva
AMDT,307,Consumer Behavior in Fashion,01,04355,3,"TU,TH16.20-17.35",JSNH C0001,Jan 10--Apr 29,J Son
AMDT,311,Apparel Flat Patterning and Design,01,05663,3,"M,W9.10-11.40",JSNH C0113,Jan 10--Apr 29,A Ghalachyan
AMDT,312,"Apparel Draping, Fitting, and Design",01,04356,3,"TU,TH12.05-14.25",JSNH C0113,Jan 10--Apr 29,M Shaheen
AMDT,408,[ARTS] Visual Analysis and Aesthetics,01,05336,3,"M,W,F12.10-13",JSNH C0001,Jan 10--Apr 29,C Silva
AMDT,412,Apparel Design Collection,01,04357,3,"TU,TH13.30-16",JSNH C0113,Jan 10--Apr 29,X Lou
AMDT,413,[CAPS] Global Sourcing,01,04358,3,"M,W,F13.10-14",JSNH C0001,Jan 10--Apr 29,Y Chen
AMDT,417,[DIVR] [M] Multicultural Perspectives on the Body and Dress,01,25610,3,"TU,TH10.35-11.50",JSNH C0001,Jan 10--Apr 29,M Shaheen
AMDT,429,National Experience in Apparel/Textiles Field,01,"",V,M16.20-17.10,JSNH C0001,Jan 10--Apr 29,S Hiscock
AMDT,450,[M] Strategy Planning and Decision Making,01,04361,3,"TU,TH9.10-10.25",JSNH C0001,Jan 10--Apr 29,J Son
AMDT,490,Cooperative Education Internship,01,04362,V,ARRGT,ARR ARR,Jan 10--Apr 29,S Hiscock
AMDT,492,"Computer Applications in Apparel, Textile, and Design",01,30516,3,"W,F14.10-16.40",JSNH 70,Jan 10--Apr 29,C Silva
AMDT,492,"Computer Applications in Apparel, Textile, and Design",01 Lab,30924,0,ARRGT,ARR ARR,Jan 10--Apr 29,""
AMDT,495,Instructional Practicum,01,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,C Silva
AMDT,495,Instructional Practicum,02,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,X Lou
AMDT,495,Instructional Practicum,03,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,T Chi
AMDT,495,Instructional Practicum,04,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,M Shaheen
AMDT,495,Instructional Practicum,05,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,H Liu
AMDT,495,Instructional Practicum,06,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,S Hiscock
AMDT,495,Instructional Practicum,07,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,A Ghalachyan
AMDT,495,Instructional Practicum,08,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,J Son
AMDT,495,Instructional Practicum,09,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,Y Chen
AMDT,495,Instructional Practicum,10,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,""
AMDT,496,Special Event Production,01,"",V,"TU,TH13.30-14.20",JSNH 70,Jan 10--Apr 29,S Hiscock
AMDT,498,Special Topics,01,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,C Silva
AMDT,498,Special Topics,02,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,X Lou
AMDT,498,Special Topics,03,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,T Chi
AMDT,498,Special Topics,04,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,M Shaheen
AMDT,498,Special Topics,05,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,H Liu
AMDT,498,Special Topics,06,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,S Hiscock
AMDT,498,Special Topics,07,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,A Ghalachyan
AMDT,498,Special Topics,08,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,J Son
AMDT,498,Special Topics,09,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,Y Chen
AMDT,498,Special Topics,10,30515,V,"M,W15.10-17.40",JSNH 22,Jan 10--Apr 29,D Zhao
AMDT,499,Special Problems,01,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,C Silva
AMDT,499,Special Problems,02,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,X Lou
AMDT,499,Special Problems,03,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,T Chi
AMDT,499,Special Problems,04,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,M Shaheen
AMDT,499,Special Problems,05,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,H Liu
AMDT,499,Special Problems,06,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,S Hiscock
AMDT,499,Special Problems,07,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,A Ghalachyan
AMDT,499,Special Problems,08,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,J Son
AMDT,499,Special Problems,09,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,Y Chen
AMDT,508,Environmental and Social Issues in the Apparel Industry,01,07738,3,F9.10-11.40,JSNH C0003,Jan 10--Apr 29,X Lou
AMDT,515,Textile Product Development and Innovation,01,07739,3,W9.10-11.40,JSNH C0003,Jan 10--Apr 29,H Liu
AMDT,596,Advanced Instructional Practicum,01,"",3,ARRGT,ARR ARR,Jan 10--Apr 29,A Ghalachyan
AMDT,596,Advanced Instructional Practicum,02,"",3,ARRGT,ARR ARR,Jan 10--Apr 29,X Lou
AMDT,596,Advanced Instructional Practicum,03,05599,3,ARRGT,ARR ARR,Jan 10--Apr 29,T Chi
AMDT,596,Advanced Instructional Practicum,04,"",3,ARRGT,ARR ARR,Jan 10--Apr 29,H Liu
AMDT,596,Advanced Instructional Practicum,05,07737,3,ARRGT,ARR ARR,Jan 10--Apr 29,J Son
AMDT,598,Topics in Apparel and Textiles,01,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,A Ghalachyan
AMDT,598,Topics in Apparel and Textiles,02,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,J Son
AMDT,598,Topics in Apparel and Textiles,03,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,X Lou
AMDT,598,Topics in Apparel and Textiles,04,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,H Liu
AMDT,598,Topics in Apparel and Textiles,05,05768,V,ARRGT,ARR ARR,Jan 10--Apr 29,""
AMDT,598,Topics in Apparel and Textiles,06,05769,V,ARRGT,ARR ARR,Jan 10--Apr 29,T Chi
AMDT,600,Special Projects or Independent Study,01,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,V Mccracken
AMDT,600,Special Projects or Independent Study,02,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,T Chi
AMDT,600,Special Projects or Independent Study,03,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,H Liu
AMDT,600,Special Projects or Independent Study,04,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,A Ghalachyan
AMDT,600,Special Projects or Independent Study,05,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,J Son
AMDT,600,Special Projects or Independent Study,06,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,C Hwang
AMDT,700,"Master's Research, Thesis, and/or Examination",01,04379,V,ARRGT,ARR ARR,Jan 10--Apr 29,V Mccracken
AMDT,700,"Master's Research, Thesis, and/or Examination",02,05317,V,ARRGT,ARR ARR,Jan 10--Apr 29,T Chi
AMDT,700,"Master's Research, Thesis, and/or Examination",03,05318,V,ARRGT,ARR ARR,Jan 10--Apr 29,H Liu
AMDT,700,"Master's Research, Thesis, and/or Examination",04,05319,V,ARRGT,ARR ARR,Jan 10--Apr 29,A Ghalachyan
AMDT,700,"Master's Research, Thesis, and/or Examination",05,05320,V,ARRGT,ARR ARR,Jan 10--Apr 29,J Son
AMDT,700,"Master's Research, Thesis, and/or Examination",06,05321,V,ARRGT,ARR ARR,Jan 10--Apr 29,C Hwang
AMDT,702,"Master's Special Problems, Directed Study and/or Examination",01,04380,V,ARRGT,ARR ARR,Jan 10--Apr 29,A Ghalachyan
AMDT,702,"Master's Special Problems, Directed Study and/or Examination",02,05322,V,ARRGT,ARR ARR,Jan 10--Apr 29,T Chi
AMDT,702,"Master's Special Problems, Directed Study and/or Examination",03,05323,V,ARRGT,ARR ARR,Jan 10--Apr 29,H Liu
AMDT,702,"Master's Special Problems, Directed Study and/or Examination",04,05324,V,ARRGT,ARR ARR,Jan 10--Apr 29,""
AMDT,702,"Master's Special Problems, Directed Study and/or Examination",05,05325,V,ARRGT,ARR ARR,Jan 10--Apr 29,J Son
AMDT,702,"Master's Special Problems, Directed Study and/or Examination",06,05326,V,ARRGT,ARR ARR,Jan 10--Apr 29,C Hwang
AMER_ST,507,Contemporary Practices in American Cultural Studies,01,07556,3,W14-17,THOM 109,Jan 10--Apr 29,R Ong
AMER_ST,560,Critical Studies in Race and Popular Culture,01,29602,3,TU14-17,THOM 109,Jan 10--Apr 29,S Ginsburg
AMER_ST,800,"Doctoral Research, Dissertation, and/or Examination",01,03911,V,ARRGT,ARR ARR,Jan 10--Apr 29,(multiple)
ANIM_SCI,101,Introductory Animal Science,01,04638,3,"TU,TH9.10-10",CUE 202,Jan 10--Apr 29,M Maquivar
ANIM_SCI,101,Introductory Animal Science,01 Lab,04639,0,TU12.05-14.45,CLAR 149,Jan 10--Apr 29,M Maquivar
ANIM_SCI,101,Introductory Animal Science,02 Lab,04640,0,TU14.55-17.35,CLAR 149,Jan 10--Apr 29,M Maquivar
ANIM_SCI,101,Introductory Animal Science,03 Lab,07268,0,M14.10-17,CLAR 151,Jan 10--Apr 29,M Maquivar
ANIM_SCI,166,Young Horse Handling,01,05367,1,TU12.05-14.55,ARR ARR,Jan 10--Apr 29,A Reitmeier
ANIM_SCI,166,Young Horse Handling,02,05368,1,TH12.05-14.55,ARR ARR,Jan 10--Apr 29,A Reitmeier
ANIM_SCI,172,Dairy Cattle Management Laboratory,01,06337,1,TU13.30-16.20,ARR ARR,Jan 10--Apr 29,J Swain
ANIM_SCI,172,Dairy Cattle Management Laboratory,02,06343,1,TU10.35-13.15,ARR ARR,Jan 10--Apr 29,J Swain
ANIM_SCI,172,Dairy Cattle Management Laboratory,03,25645,1,TH10.35-13.15,ARR ARR,Jan 10--Apr 29,J Swain
ANIM_SCI,172,Dairy Cattle Management Laboratory,04,25646,1,TH13.30-16.20,ARR ARR,Jan 10--Apr 29,J Swain
ANIM_SCI,205,[BSCI] Companion Animal Nutrition,01,04641,3,"TU,TH9.10-10.25",KIMB 101,Jan 10--Apr 29,N Irlbeck
ANIM_SCI,240,Introduction to Domestic Animal Anatomy and Physiology,01,06962,3,"M,W,F9.10-10",FNA 5062,Jan 10--Apr 29,M Maquivar
ANIM_SCI,267,Equine Science,01,06640,2,M15.10-17,CLAR 149,Jan 10--Apr 29,A Reitmeier
ANIM_SCI,280,Animal Science and Society: Current Topics,01,06274,1,TU14.55-15.45,CUE 114,Jan 10--Apr 29,G Murdoch
ANIM_SCI,314,Principles of Nutrition,01,04642,3,"M,W,F12.10-13",CLAR 149,Jan 10--Apr 29,N Irlbeck
ANIM_SCI,345,Introduction to Animal Growth and Development,01,04643,3,"M,W,F9.10-10",CLAR 149,Jan 10--Apr 29,M Du
ANIM_SCI,350,Physiology of Reproduction,01,04644,3,"M,W,F11.10-12",FNA 5062,Jan 10--Apr 29,M Maquivar
ANIM_SCI,351,Physiology of Reproduction Laboratory,01,04645,1,W14.10-17,CLAR 151,Jan 10--Apr 29,M Maquivar
ANIM_SCI,351,Physiology of Reproduction Laboratory,02,04646,1,TH14.55-17.45,CLAR 147,Jan 10--Apr 29,M Maquivar
ANIM_SCI,351,Physiology of Reproduction Laboratory,03,04647,1,F14.10-17,CLAR 151,Jan 10--Apr 29,M Maquivar
ANIM_SCI,351,Physiology of Reproduction Laboratory,04,06655,1,TH12.05-14.55,CLAR 147,Jan 10--Apr 29,M Maquivar
ANIM_SCI,380,Careers in Animal Science,01,04648,1,M15.10-16,TODD 420,Jan 10--Apr 29,H Neibergs
ANIM_SCI,399,Practicum,01,04649,V,ARRGT,ARR ARR,Jan 10--Apr 29,(multiple)
ANIM_SCI,399,Practicum,02,04650,V,ARRGT,ARR ARR,Jan 10--Apr 29,K Johnson
ANIM_SCI,399,Practicum,03,04651,V,"M,TH17.30-19",CLAR 151,Jan 10--Apr 29,A Adams-Progar
ANIM_SCI,399,Practicum,04,04652,V,ARRGT,ARR ARR,Jan 10--Apr 29,D Llewellyn
ANIM_SCI,399,Practicum,05,04653,V,ARRGT,ARR ARR,Jan 10--Apr 29,A Reitmeier
ANIM_SCI,399,Practicum,06,06180,V,TU11-11.50,VC ARR,Jan 10--Apr 29,""
ANIM_SCI,399,Practicum,08,"",V,ARRGT,ARR ARR,Jan 10--Apr 29,N Irlbeck
ANIM_SCI,399,Practicum,09,06701,V,M17.10-18,CLAR 147,Jan 10--Apr 29,M Maquivar
ANIM_SCI,405,Ciders and Other Fermented Foods,01,06951,3,"M,W11.10-12",CLAR 147,Jan 10--Apr 29,C Edwards
ANIM_SCI,405,Ciders and Other Fermented Foods,01 Lab,06953,0,F13.10-16,FSHN 103,Jan 10--Apr 29,C Edwards
