Prefix,Course Number,Course Title,Section,Class Number,Credit,Days & Times,Bldg & Room,Dates,Instructor
BIOLOGY,107,[BSCI] Introductory Biology: Cell Biology and Genetics,01,03591,4,"M,TU,W,TH,F10.30-11.45",SPRK 323,May 09--Jul 01,J Hinz
BIOLOGY,107,[BSCI] Introductory Biology: Cell Biology and Genetics,01 Lab,03592,0,"M,W12.30-15.30",ABEL 235,May 09--Jul 01,J Hinz
BIOLOGY,251,Introductory Human Physiology,01,03586,4,"M,TU,W,TH,F9-9.50",ABEL 201,Jun 06--Jul 29,E Johnson
BIOLOGY,251,Introductory Human Physiology,01 Lab,03587,0,"TU,TH14.10-17",HLD 201,Jun 06--Jul 29,E Johnson
BIOLOGY,251,Introductory Human Physiology,02 Lab,03588,0,"TU,TH10.40-13.30",HLD 201,Jun 06--Jul 29,E Johnson
BIOLOGY,492,Topics in Biology,01,"",3,ARRGT,ARR ARR,May 09--Jun 19,D Allison
BIOLOGY,700,"Master's Research, Thesis, and/or Examination",01,02373,V,ARRGT,ARR ARR,May 09--Jul 29,(multiple)
BIOLOGY,800,"Doctoral Research, Dissertation, and/or Examination",01,02374,V,ARRGT,ARR ARR,May 09--Jul 29,(multiple)
BSYSE,700,"Master's Research, Thesis, and/or Examination",01,02375,V,ARRGT,ARR ARR,May 09--Jul 29,(multiple)
BSYSE,800,"Doctoral Research, Dissertation, and/or Examination",01,02377,V,ARRGT,ARR ARR,May 09--Jul 29,(multiple)
CAS,400,End-of-Program Evaluation Portfolio,01,"",1,ARRGT,ARR ARR,May 09--Jul 29,A Rocha
CAS,410,[CAPS] Interdisciplinary Approaches to the University,01,03492,3,ARRGT,ARR ARR,Jun 20--Jul 31,""
CE,211,Statics,01,03480,3,"M,TU,W,TH,F13.30-15.30",SLOA 161,May 09--Jun 03,S Amarasiri
CE,215,Mechanics of Materials,01,03481,3,"M,TU,W,TH,F10.30-11.45",SLOA 9,Jun 20--Jul 29,J Cheng
CE,302,Introduction to Surveying,01,03483,2,"M,TU,W,TH,F9.10-10",SLOA 169,May 09--May 27,K Olsen
CE,302,Introduction to Surveying,01 Lab,03484,0,"M,TU,W,TH,F10.10-12.40",SLOA 235,May 09--May 27,K Olsen
CE,414,Structural Design Loads and Load Paths,01,03486,3,"M,TU,W,TH,F9-11",SLOA 167,May 09--Jun 03,A Manawadu
CE,463,Engineering Administration,01,03482,3,"M,TU,W,TH,F14.10-16.40",SLOA 169,May 09--May 27,R Petersen
CE,488,Professional Practice Coop/Internship I,01,"",V,ARRGT,ARR ARR,May 09--Jul 29,S Brabb
CE,495,Engineering Experience,01,"",V,ARRGT,ARR ARR,May 09--Jul 29,""
CE,499,Special Problems,01,"",V,ARRGT,ARR ARR,May 09--Jul 29,""
CE,543,Advanced Topics in Environmental Engineering Practice,02,"",V,"M,TU,W,TH,F10.10-11",ARR ARR,Jun 27--Jul 22,H Liu
CE,700,"Master's Research, Thesis and/or Examination",01,02557,V,ARRGT,ARR ARR,May 09--Jul 29,(multiple)
CE,702,"Master's Special Problems, Directed Study, and/or Examination",01,02558,V,ARRGT,ARR ARR,May 09--Jul 29,(multiple)
CE,800,"Doctoral Research, Dissertation, and/or Examination",01,02559,V,ARRGT,ARR ARR,May 09--Jul 29,(multiple)
CES,101,[DIVR] Race and Racism in the United States,01,03558,3,"M,TU,W,TH,F13.10-14",THOM 21,Jun 24--Jul 30,T Carrasco
CES,216,Introduction to American Cultural Studies,01,03737,3,"M,TU,W,TH,F11.10-12",SPRK 339,Jul 05--Jul 29,A Diehl
CHE,201,Chemical Process Principles and Calculations,01,03207,3,"M,TU,W,TH,F10.30-11.45",WEGN G0001,Jun 20--Jul 31,S Ha
CHE,461,Introduction to Nuclear Engineering,01,03446,3,"M,TU,W,TH,F16.30-17.45",EME B0046,Jun 20--Jul 31,D Koch
CHE,488,Professional Practice Coop/Internship I,01,"",V,ARRGT,ARR ARR,May 09--Jul 29,(multiple)
CHE,495,Chemical Engineering Internship,01,"",2,ARRGT,ARR ARR,May 09--Jul 29,""
CHE,499,Special Problems,01,"",V,ARRGT,ARR ARR,May 09--Jul 29,(multiple)
CHE,700,"Master's Research, Thesis, and/or Examination",01,02380,V,ARRGT,ARR ARR,May 09--Jul 29,(multiple)
CHE,702,"Master's Special Problems, Directed Study, and/or Examination",01,02381,V,ARRGT,ARR ARR,May 09--Jul 29,J Petersen
CHE,800,"Doctoral Research, Dissertation, and/or Examination",01,02382,V,ARRGT,ARR ARR,May 09--Jul 29,(multiple)
CHEM,101,[PSCI] Introduction to Chemistry,01,03301,4,"M,TU,W,TH,F10.10-11.15",TODD 430,May 09--Jun 26,P Buckley
CHEM,101,[PSCI] Introduction to Chemistry,01 Lab,03302,0,"TU,TH12-12.50",FLMA 225,May 09--Jun 26,""
CHEM,101,[PSCI] Introduction to Chemistry,"","","","TU,TH13-16",FULM 307,"",""
CHEM,101,[PSCI] Introduction to Chemistry,02 Lab,03303,0,"TU,TH12-12.50",FULM 225,May 09--Jun 26,""
CHEM,101,[PSCI] Introduction to Chemistry,"","","","TU,TH13-16",FULM 310,"",""
CHEM,102,Chemistry Related to Life Sciences,01,03305,4,"M,TU,W,TH,F10-10.50",TODD 125,Jun 27--Aug 14,M Finnegan
CHEM,102,Chemistry Related to Life Sciences,01 Lab,03306,0,"TU,TH12-12.50",TODD 307,Jun 27--Aug 14,""
CHEM,102,Chemistry Related to Life Sciences,"","","","TU,TH13-15",ARR ARR,"",""
CHEM,105,[PSCI] Principles of Chemistry I,01,03308,4,"M,TU,W,TH,F10.30-11.35",TODD 420,May 09--Jun 26,K Nishida
CHEM,105,[PSCI] Principles of Chemistry I,01 Lab,03309,0,"TU,TH12-12.50",FLMA 438,May 09--Jun 26,""
CHEM,105,[PSCI] Principles of Chemistry I,"","","","TU,TH13-16",ARR ARR,"",""
CHEM,105,[PSCI] Principles of Chemistry I,02 Lab,03310,0,"TU,TH12-12.50",TROY G0005,May 09--Jun 26,""
CHEM,105,[PSCI] Principles of Chemistry I,"","","","TU,TH13-16",ARR ARR,"",""
CHEM,106,Principles of Chemistry II,01,03311,4,"M,TU,W,TH,F10.30-11.35",TODD 133,Jun 27--Aug 14,L Scudiero
CHEM,106,Principles of Chemistry II,01 Lab,03312,0,"TU,TH12-12.50",TODD 301,Jun 27--Aug 14,""
CHEM,106,Principles of Chemistry II,"","","","TU,TH13-15",ARR ARR,"",""
CHEM,106,Principles of Chemistry II,02 Lab,03313,0,"TU,TH12-12.50",THOM 209,Jun 27--Aug 14,""
CHEM,106,Principles of Chemistry II,"","","","TU,TH13-15",ARR ARR,"",""
CHEM,345,Organic Chemistry I,01,03315,4,"M,TU,W,TH,F10.30-11.35",ABEL 201,May 09--Jun 26,R Joseph
CHEM,345,Organic Chemistry I,01 Lab,03316,0,"W,TH12-14.45",FLMA 438,May 09--Jun 26,""
CHEM,345,Organic Chemistry I,02 Lab,03317,0,"W,TH12-14.45",FLMA 438,May 09--Jun 26,""
CHEM,348,Organic Chemistry II and Problem Solving,01,03320,4,"M,TU,W,TH,F10.30-11.35",SPRK 227,Jun 27--Aug 14,R Joseph
CHEM,348,Organic Chemistry II and Problem Solving,01 Lab,03321,0,"TU,W13-15",THOM 209,Jun 27--Aug 14,""
CHEM,348,Organic Chemistry II and Problem Solving,02 Lab,03322,0,"TU,W13-15",THOM 215,Jun 27--Aug 14,""
CHEM,800,"Doctoral Research, Dissertation, and/or Examination",01,02387,V,ARRGT,ARR ARR,May 09--Jul 29,(multiple)
COM,101,[SSCI] Media and Society,01,04850,3,"M,TU,W,TH,F10.35-11.50",SPRK 235,Jun 20--Jul 31,H Seo
COM,105,[HUM] Communication in Global Contexts,01,03210,3,"M,TU,W,TH,F12.05-13.20",SPRK 223,Jun 20--Jul 31,B Mendonca Lins Caldas
COM,475,Communication Seminar,07,"",3,ARRGT,ARR ARR,May 09--Jun 04,T Simmons
COM,495,Communication Professional Internship,01,"",V,ARRGT,ARR ARR,May 09--Jul 29,W Wegner
COM,497,Practicum in Communication,01,"",V,ARRGT,ARR ARR,May 09--Jul 29,W Wegner
COM,499,Special Problems,01,"",V,ARRGT,ARR ARR,May 09--Jul 29,""
COM,600,Special Projects or Independent Study,01,02389,V,ARRGT,ARR ARR,May 09--Jul 29,""
COM,700,"Master's Research, Thesis, and/or Examination",01,02390,V,ARRGT,ARR ARR,May 09--Jul 29,""
COM,800,"Doctoral Research, Dissertation, and/or Examination",01,02392,V,ARRGT,ARR ARR,May 09--Jul 29,""
COMSTRAT,475,Strategic Communication Seminar in Public Relations,03,"",3,ARRGT,ARR ARR,May 09--Jul 29,J Barnes
COUN_PSY,600,Special Projects or Independent Study,01,02394,V,ARRGT,ARR ARR,May 09--Jul 29,(multiple)
COUN_PSY,800,"Doctoral Research, Dissertation, and/or Examination",01,02395,V,ARRGT,ARR ARR,May 09--Jul 29,""
CPT_S,121,Program Design and Development C/C++,01,03505,4,"M,TU,W,TH,F10.55-11.45",SLOA 233,Jun 06--Jul 29,A O'fallon
CPT_S,121,Program Design and Development C/C++,01 Lab,03506,0,"TU,TH12-14.40",EME 120,Jun 06--Jul 29,A O'fallon
CPT_S,122,Data Structures C/C++,01,03342,4,"M,W16.15-17.50",TERR 24,May 09--Jul 29,N Tenney
CPT_S,122,Data Structures C/C++,01 Lab,03343,0,TU16.15-19.35,TERR 24,May 09--Jul 29,N Tenney
CPT_S,488,Professional Practice Coop/Internship I,01,"",V,ARRGT,ARR ARR,May 09--Jul 29,(multiple)
CPT_S,499,Special Problems,02,"",V,ARRGT,ARR ARR,May 09--Jul 29,D Cook
CPT_S,530,Numerical Analysis,02,03761,3,"M,TU,W,TH,F12-13.15",TERR 106,May 09--Jun 19,S Lapin
CPT_S,595,Directed Study in Computer Science,01,"",V,ARRGT,ARR ARR,May 09--Jul 29,""
CPT_S,700,"Master's Research, Thesis, and/or Examination",01,02399,V,ARRGT,ARR ARR,May 09--Jul 29,(multiple)
CPT_S,702,"Master's Special Problems, Directed Study, and/or Examination",01,02400,V,ARRGT,ARR ARR,May 09--Jul 29,(multiple)
CPT_S,800,"Doctoral Research, Dissertation, and/or Examination",01,02401,V,ARRGT,ARR ARR,May 09--Jul 29,(multiple)
CRM_J,490,Criminal Justice Internship,01,"",V,ARRGT,ARR ARR,May 09--Jul 29,S Keopanapay
CRM_J,491,Special Topics: Study Abroad,01,"",3,ARRGT,ARR ARR,May 09--Jul 29,M Neuilly
CRM_J,800,"Doctoral Research, Dissertation, and/or Examination",01,03607,V,ARRGT,ARR ARR,May 09--Jul 29,A Pedneault
CROP_SCI,495,Research Experience,01,"",V,ARRGT,ARR ARR,May 09--Jul 29,""
CROP_SCI,498,Professional Internship,01,"",V,ARRGT,ARR ARR,May 09--Jul 29,(multiple)
CROP_SCI,499,Special Problems,01,"",V,ARRGT,ARR ARR,May 09--Jul 29,""
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",01,02414,V,ARRGT,ARR ARR,May 09--Jul 29,I Burke
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",02,02621,V,ARRGT,ARR ARR,May 09--Jul 29,K Campbell
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",03,02622,V,ARRGT,ARR ARR,May 09--Jul 29,A Carter
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",04,02623,V,ARRGT,ARR ARR,May 09--Jul 29,C Coyne
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",05,02624,V,ARRGT,ARR ARR,May 09--Jul 29,L Carpenter-Boggs
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",06,02625,V,ARRGT,ARR ARR,May 09--Jul 29,K Gill
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",07,02627,V,ARRGT,ARR ARR,May 09--Jul 29,P Jacoby
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",08,02628,V,ARRGT,ARR ARR,May 09--Jul 29,S Jones
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",09,02629,V,ARRGT,ARR ARR,May 09--Jul 29,D Lyon
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",10,02630,V,ARRGT,ARR ARR,May 09--Jul 29,R Mcgee
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",11,02631,V,ARRGT,ARR ARR,May 09--Jul 29,P Miklas
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",12,02633,V,ARRGT,ARR ARR,May 09--Jul 29,C Morris
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",13,02634,V,ARRGT,ARR ARR,May 09--Jul 29,K Murphy
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",14,02635,V,ARRGT,ARR ARR,May 09--Jul 29,M Neff
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",15,02856,V,ARRGT,ARR ARR,May 09--Jul 29,M Pumphrey
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",16,02857,V,ARRGT,ARR ARR,May 09--Jul 29,K Sanguinet
CROP_SCI,700,"Master's Research, Thesis, and/or Examination",17,02858,V,ARRGT,ARR ARR,May 09--Jul 29,Z Zhang
CROP_SCI,702,"Master's Special Problems, Directed Study, and/or Examination",01,02415,V,ARRGT,ARR ARR,May 09--Jul 29,""
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",01,02416,V,ARRGT,ARR ARR,May 09--Jul 29,I Burke
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",02,02636,V,ARRGT,ARR ARR,May 09--Jul 29,K Campbell
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",03,02637,V,ARRGT,ARR ARR,May 09--Jul 29,A Carter
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",05,02639,V,ARRGT,ARR ARR,May 09--Jul 29,K Gill
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",07,02641,V,ARRGT,ARR ARR,May 09--Jul 29,S Hulbert
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",08,02642,V,ARRGT,ARR ARR,May 09--Jul 29,P Jacoby
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",09,02643,V,ARRGT,ARR ARR,May 09--Jul 29,S Jones
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",10,02644,V,ARRGT,ARR ARR,May 09--Jul 29,D Lyon
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",11,02645,V,ARRGT,ARR ARR,May 09--Jul 29,R Mcgee
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",12,02646,V,ARRGT,ARR ARR,May 09--Jul 29,P Miklas
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",14,02648,V,ARRGT,ARR ARR,May 09--Jul 29,C Morris
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",15,02649,V,ARRGT,ARR ARR,May 09--Jul 29,K Murphy
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",16,02650,V,ARRGT,ARR ARR,May 09--Jul 29,M Neff
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",17,02651,V,ARRGT,ARR ARR,May 09--Jul 29,(multiple)
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",18,02652,V,ARRGT,ARR ARR,May 09--Jul 29,K Sanguinet
CROP_SCI,800,"Doctoral Research, Dissertation, and/or Examination",19,02859,V,ARRGT,ARR ARR,May 09--Jul 29,Z Zhang
CSSTE,800,"Doctoral Research, Dissertation, and/or Examination",01,02934,V,ARRGT,ARR ARR,May 09--Jul 29,(multiple)
CST_M,252,Construction Administration and Documentation,01,03099,4,"M,TU,W,TH12-14.45",CARP 220,May 09--Jun 19,R Cherf
CST_M,252,Construction Administration and Documentation,01 Lab,03100,0,ARRGT,ARR ARR,May 09--Jun 19,R Cherf
CST_M,370,Estimating I,01,03101,3,"M,TU,W,TH9-11.45",CARP 220,May 09--Jun 19,J Peschel
CST_M,370,Estimating I,01 Lab,03102,0,ARRGT,ARR ARR,May 09--Jun 19,J Peschel
CST_M,462,Planning and Scheduling,01,03244,3,"M,TU,W,TH9-11.45",CARP 220,Jun 20--Jul 31,R Cherf
CST_M,462,Planning and Scheduling,01 Lab,03245,0,ARRGT,ARR ARR,Jun 20--Jul 31,R Cherf
DTC,335,3D Digital Animation,01,03041,3,"M,TU,W,TH,F9.10-10",SPRK 210,May 09--Jun 19,J Riddle
DTC,335,3D Digital Animation,01 Lab,03042,0,"M,TU,W,TH,F10.10-11.10",SPRK 210,May 09--Jun 19,J Riddle
DTC,498,Internship,01,"",V,ARRGT,ARR ARR,May 09--Jul 29,R Gregory
E_A,300,Educ Abroad,01,"",V,ARRGT,ARR ARR,May 09--Jul 29,""
E_E,261,Electrical Circuits I,01,03609,3,"M,TU,W,TH13-14",EME B0046,Jun 27--Aug 14,J Murray
E_E,262,Electrical Circuits Laboratory I,01,03610,1,"TU,TH9-12",EME 34,Jun 27--Aug 14,J Murray
E_E,488,Professional Practice Coop/Internship I,01,"",V,ARRGT,ARR ARR,May 09--Jul 29,A O'fallon
E_E,595,Directed Study in Electrical Engineering,01,"",V,ARRGT,ARR ARR,May 09--Jul 29,S Brabb
E_E,700,"Master's Research, Thesis, and/or Examination",01,02421,V,ARRGT,ARR ARR,May 09--Jul 29,(multiple)
E_E,702,"Master's Special Problems, Directed Study, and/or Examination",01,02422,V,ARRGT,ARR ARR,May 09--Jul 29,(multiple)
E_E,800,"Doctoral Research, Dissertation, and/or Examination",01,02423,V,ARRGT,ARR ARR,May 09--Jul 29,(multiple)
ECONS,101,[SSCI] Fundamentals of Microeconomics,01,03043,3,"M,TU,W,TH,F13.30-14.45",SPRK G0045,May 09--Jun 19,G Manandhar
ECONS,102,[SSCI] Fundamentals of Macroeconomics,01,03044,3,"M,TU,W,TH,F10.30-11.45",TODD 413,May 09--Jun 19,I Choi
ECONS,430,Managing the Global Environment,01,03046,3,"M,TU,W,TH,F10.30-11.45",TODD 434,May 09--Jun 19,A Salimgarieva
ECONS,495,Instructional Practicum,01,"",V,ARRGT,ARR ARR,May 09--Jun 19,M Gibson
ECONS,497,Economics Internship,01,"",V,ARRGT,ARR ARR,May 09--Jul 29,E Jessup
ECONS,499,Special Problems,01,"",V,ARRGT,ARR ARR,May 09--Jul 29,(multiple)
ECONS,599,Special Topics in Economics,01,"",3,ARRGT,ARR ARR,May 09--Jul 29,""
ECONS,700,"Master's Research, Thesis, and/or Examination",01,02426,V,ARRGT,ARR ARR,May 09--Jul 29,(multiple)
ECONS,702,"Master's Special Problems, Directed Study, and/or Examination",01,02427,V,ARRGT,ARR ARR,May 09--Jul 29,(multiple)
ECONS,800,"Doctoral Research, Dissertation, and/or Examination",01,02428,V,ARRGT,ARR ARR,May 09--Jul 29,(multiple)
ED_MTHSC,800,"Doctoral Research, Dissertation, and/or Examination",01,03017,V,ARRGT,ARR ARR,May 09--Jul 29,(multiple)
ED_PSYCH,508,Educational Statistics,02,"",3,TH17.10-20.30,CLEV 63,May 09--Jul 29,S Dai
ED_PSYCH,600,Special Projects or Independent Study,01,02434,V,ARRGT,ARR ARR,May 09--Jul 29,""
ED_PSYCH,700,"Master's Research, Thesis, and/or Examination",01,02435,V,ARRGT,ARR ARR,May 09--Jul 29,""
ED_PSYCH,702,"Master's Special Problems, Directed Study, and/or Examination",01,02436,V,ARRGT,ARR ARR,May 09--Jul 29,""
ED_PSYCH,800,"Doctoral Research, Dissertation, and/or Examination",01,02437,V,ARRGT,ARR ARR,May 09--Jul 29,O Adesope
ENGLISH,101,[WRTG] College Composition,02,03509,3,"M,TU,W,TH,F10.30-11.45",AVER 106,Jun 20--Jul 31,G Doyle
ENGLISH,102,Writing Tutorial,01,03199,1,ARRGT,ARR ARR,May 09--Jun 19,B Walter
ENGLISH,102,Writing Tutorial,03,03298,1,ARRGT,ARR ARR,Jun 20--Jul 31,B Walter
ENGLISH,107,Writing Tutorial for Multilingual Writers,01,03049,1,ARRGT,ARR ARR,May 09--Jun 19,B Walter
ENGLISH,109,[HUM] Creative Writing Now,01,"",3,ARRGT,ARR ARR,May 09--Jun 12,C Criss
ENGLISH,110,[HUM] Reading Now,01,"",3,ARRGT,ARR ARR,May 09--Jun 12,C Criss
ENGLISH,150,[ARTS] Introduction to Film as Narrative,01 Lab,05421,0,ARRGT,ARR,May 09--Jun 03,L Mcauley
ENGLISH,216,Introduction to American Cultural Studies,01,03518,3,"M,TU,W,TH,F11.10-12",SPRK 339,Jul 05--Jul 29,A Diehl
ENGLISH,402,[WRTG] [M] Technical and Professional Writing,01,03052,3,"M,TU,W,TH,F13.30-14.45",AVER 104,May 09--Jun 19,B Fry
